compsyn_id,component_id,component_synonym,syn_type
1191818,4677,Retinol O-fatty-acyltransferase,UNIPROT
1191827,4678,2.3.1.20,EC_NUMBER
1191828,4678,2.3.1.76,EC_NUMBER
1191823,4678,Acyl-CoA retinol O-fatty-acyltransferase,UNIPROT
1191825,4678,ARAT,UNIPROT
1191821,4678,Dgat2,GENE_SYMBOL
1191822,4678,Diacylglycerol O-acyltransferase 2,UNIPROT
1191824,4678,Diglyceride acyltransferase 2,UNIPROT
1191826,4678,Retinol O-fatty-acyltransferase,UNIPROT
1191836,4679,3.4.24.84,EC_NUMBER
1191831,4679,CAAX prenyl protease 1 homolog,UNIPROT
1191835,4679,FACE-1,UNIPROT
899604,4679,Face1,GENE_SYMBOL_OTHER
1191832,4679,Farnesylated proteins-converting enzyme 1,UNIPROT
1191833,4679,Prenyl protein-specific endoprotease 1,UNIPROT
1191834,4679,Zinc metalloproteinase Ste24 homolog,UNIPROT
1191829,4679,Zmpste24,GENE_SYMBOL
1191845,4680,3.4.22.-,EC_NUMBER
1191840,4680,CAAX prenyl protease 2,UNIPROT
1191844,4680,FACE-2,UNIPROT
899612,4680,Face2,GENE_SYMBOL_OTHER
1191841,4680,Farnesylated proteins-converting enzyme 2,UNIPROT
1191842,4680,Prenyl protein-specific endoprotease 2,UNIPROT
1191837,4680,Rce1,GENE_SYMBOL
1191843,4680,RCE1 homolog,UNIPROT
899613,4680,Rce1a,GENE_SYMBOL_OTHER
1191858,4681,2.7.10.2,EC_NUMBER
899621,4681,Fadk,GENE_SYMBOL_OTHER
1191856,4681,FADK 1,UNIPROT
899622,4681,Fak,GENE_SYMBOL_OTHER
899623,4681,Fak1,GENE_SYMBOL_OTHER
1191851,4681,Focal adhesion kinase 1,UNIPROT
1191852,4681,Focal adhesion kinase-related nonkinase,UNIPROT
1191857,4681,FRNK,UNIPROT
899624,4681,Kiaa4203,GENE_SYMBOL_OTHER
1191854,4681,p125FAK,UNIPROT
1191855,4681,pp125FAK,UNIPROT
1191853,4681,Protein-tyrosine kinase 2,UNIPROT
1191846,4681,Ptk2,GENE_SYMBOL
1191875,4682,2.7.10.2,EC_NUMBER
1191870,4682,CADTK,UNIPROT
1191871,4682,CAK-beta,UNIPROT
1191872,4682,CAKB,UNIPROT
1191864,4682,Calcium-dependent tyrosine kinase,UNIPROT
1191865,4682,Calcium-regulated non-receptor proline-rich tyrosine kinase,UNIPROT
1191866,4682,Cell adhesion kinase beta,UNIPROT
1191873,4682,FADK 2,UNIPROT
899634,4682,Fak2,GENE_SYMBOL_OTHER
1191867,4682,Focal adhesion kinase 2,UNIPROT
1191868,4682,Proline-rich tyrosine kinase 2,UNIPROT
1191863,4682,Protein-tyrosine kinase 2-beta,UNIPROT
1191859,4682,Ptk2b,GENE_SYMBOL
899635,4682,Pyk2,GENE_SYMBOL_OTHER
899636,4682,Raftk,GENE_SYMBOL_OTHER
1191874,4682,RAFTK,UNIPROT
1191869,4682,Related adhesion focal tyrosine kinase,UNIPROT
1191878,4683,GLP-1 receptor,UNIPROT
1191879,4683,GLP-1-R,UNIPROT
1191880,4683,GLP-1R,UNIPROT
1191876,4683,Glp1r,GENE_SYMBOL
1191877,4683,Glucagon-like peptide 1 receptor,UNIPROT
1191881,4684,Gpr34,GENE_SYMBOL
1191882,4684,Probable G-protein coupled receptor 34,UNIPROT
1192208,4685,Hairy and enhancer of split 1,UNIPROT
899969,4685,Hes-1,GENE_SYMBOL_OTHER
1192205,4685,Hes1,GENE_SYMBOL
1192207,4685,Transcription factor HES-1,UNIPROT
1192952,4686,3.4.24.-,EC_NUMBER
1192951,4686,ADAM 33,UNIPROT
1192948,4686,ADAM33,GENE_SYMBOL
900700,4686,C20orf153 ,GENE_SYMBOL_OTHER
1192950,4686,Disintegrin and metalloproteinase domain-containing protein 33,UNIPROT
1192959,4687,3.1.1.4,EC_NUMBER
1192955,4687,Group XIIA secretory phospholipase A2,UNIPROT
1192957,4687,GXII sPLA2,UNIPROT
1192956,4687,Phosphatidylcholine 2-acylhydrolase 12A,UNIPROT
900705,4687,PLA2G12 ,GENE_SYMBOL_OTHER
1192953,4687,PLA2G12A,GENE_SYMBOL
1192958,4687,sPLA2-XII,UNIPROT
1193302,4688,2.7.11.1,EC_NUMBER
901044,4688,DCAMKL3,GENE_SYMBOL_OTHER
901045,4688,DCDC3C,GENE_SYMBOL_OTHER
1193294,4688,DCLK3,GENE_SYMBOL
1193299,4688,Doublecortin domain-containing protein 3C,UNIPROT
1193300,4688,Doublecortin-like and CAM kinase-like 3,UNIPROT
1193301,4688,Doublecortin-like kinase 3,UNIPROT
901046,4688,KIAA1765,GENE_SYMBOL_OTHER
1193298,4688,Serine/threonine-protein kinase DCLK3,UNIPROT
1193317,4689,2.7.13.3,EC_NUMBER
1193318,4689,3.1.3.16,EC_NUMBER
1193303,4689,AHK4,GENE_SYMBOL
1193308,4689,Arabidopsis histidine kinase 4,UNIPROT
1193315,4689,AtCRE1,UNIPROT
1193314,4689,AtHK4,UNIPROT
901053,4689,CRE1,GENE_SYMBOL_OTHER
1193316,4689,Cytokinin receptor CRE1,UNIPROT
1193309,4689,Cytokinin receptor CYTOKININ RESPONSE 1,UNIPROT
1193307,4689,Histidine kinase 4,UNIPROT
1193310,4689,Phosphoprotein phosphatase AHK4,UNIPROT
1193311,4689,Protein AUTHENTIC HIS-KINASE 4,UNIPROT
1193312,4689,Protein ROOT AS IN WOL 1,UNIPROT
1193313,4689,Protein WOODEN LEG,UNIPROT
901054,4689,RAW1,GENE_SYMBOL_OTHER
901055,4689,WOL ,GENE_SYMBOL_OTHER
1193326,4690,2.7.13.3,EC_NUMBER
1193319,4690,AHK3,GENE_SYMBOL
1193322,4690,Arabidopsis histidine kinase 3,UNIPROT
1193325,4690,AtHK3,UNIPROT
1193321,4690,Histidine kinase 3,UNIPROT
901069,4690,ORE12 ,GENE_SYMBOL_OTHER
1193323,4690,Protein AUTHENTIC HIS-KINASE 3,UNIPROT
1193324,4690,Protein ORESARA 12,UNIPROT
1193332,4691,Osm-9-like TRP channel 4,UNIPROT
1193338,4691,OTRPC4,UNIPROT
1193331,4691,Transient receptor potential cation channel subfamily V member 4,UNIPROT
1193333,4691,Transient receptor potential protein 12,UNIPROT
901077,4691,Trp12,GENE_SYMBOL_OTHER
1193339,4691,TRP12,UNIPROT
1193327,4691,Trpv4,GENE_SYMBOL
1193337,4691,TrpV4,UNIPROT
1193334,4691,Vanilloid receptor-like channel 2,UNIPROT
1193335,4691,Vanilloid receptor-like protein 2,UNIPROT
1193336,4691,Vanilloid receptor-related osmotically-activated channel,UNIPROT
1193340,4691,VR-OAC,UNIPROT
901078,4691,Vrl2,GENE_SYMBOL_OTHER
901079,4691,Vroac,GENE_SYMBOL_OTHER
1193342,4692,3.1.3.1,EC_NUMBER
1193341,4692,Alkaline phosphatase,UNIPROT
1193345,4693,CD_antigen=CD289,UNIPROT
1193343,4693,Tlr9,GENE_SYMBOL
1193344,4693,Toll-like receptor 9,UNIPROT
1193353,4694,2.3.1.20,EC_NUMBER
1193354,4694,2.3.1.76,EC_NUMBER
1193349,4694,Acyl-CoA retinol O-fatty-acyltransferase,UNIPROT
1193351,4694,ARAT,UNIPROT
901096,4694,Dgat,GENE_SYMBOL_OTHER
1193346,4694,Dgat1,GENE_SYMBOL
1193348,4694,Diacylglycerol O-acyltransferase 1,UNIPROT
1193350,4694,Diglyceride acyltransferase,UNIPROT
1193352,4694,Retinol O-fatty-acyltransferase,UNIPROT
1193359,4695,3.4.22.-,EC_NUMBER
1193357,4695,Calcium-activated neutral proteinase 10,UNIPROT
1193356,4695,Calpain-10,UNIPROT
1193358,4695,CANP 10,UNIPROT
1193355,4695,Capn10,GENE_SYMBOL
1193405,4696,3.5.2.6,EC_NUMBER
1193369,4696,BANRA_05422,GENE_SYMBOL_OTHER
901116,4696,BE932_08105,GENE_SYMBOL_OTHER
901117,4696,BE957_23420,GENE_SYMBOL_OTHER
1193404,4696,Beta-lactamase,UNIPROT
1193370,4696,BFD68_26405,GENE_SYMBOL_OTHER
1066745,4696,BH694_26190,GENE_SYMBOL_OTHER
901111,4696,bla CTX-M-15,GENE_SYMBOL_OTHER
1193363,4696,bla CTXM-15,GENE_SYMBOL_OTHER
1066741,4696,blaCTX-M,GENE_SYMBOL_OTHER
901113,4696,blaCTX-M-15,GENE_SYMBOL_OTHER
901114,4696,blaCTX-M15,GENE_SYMBOL_OTHER
1193360,4696,blaUOE-1,GENE_SYMBOL
1066739,4696,bla_1,GENE_SYMBOL_OTHER
901112,4696,bla_2,GENE_SYMBOL_OTHER
1066746,4696,BMR23_04260,GENE_SYMBOL_OTHER
972581,4696,BMR28_12470,GENE_SYMBOL_OTHER
1066747,4696,C6976_27555,GENE_SYMBOL_OTHER
1066748,4696,C6986_23925,GENE_SYMBOL_OTHER
1066749,4696,C6B13_05835,GENE_SYMBOL_OTHER
901118,4696,CA268_09065,GENE_SYMBOL_OTHER
901119,4696,CA268_27315,GENE_SYMBOL_OTHER
1066750,4696,CCZ14_27365,GENE_SYMBOL_OTHER
1066751,4696,CCZ16_28735,GENE_SYMBOL_OTHER
1066752,4696,CCZ17_27530,GENE_SYMBOL_OTHER
1066753,4696,CCZ18_27105,GENE_SYMBOL_OTHER
901120,4696,CDN87_08160,GENE_SYMBOL_OTHER
901121,4696,CI718_17535,GENE_SYMBOL_OTHER
1193375,4696,CPA47_27255,GENE_SYMBOL_OTHER
901122,4696,CRM83_00400,GENE_SYMBOL_OTHER
901123,4696,CSB65_19565,GENE_SYMBOL_OTHER
901115,4696,CTX-M-15,GENE_SYMBOL_OTHER
1193377,4696,CY655_16075,GENE_SYMBOL_OTHER
1128512,4696,D3I61_26900,GENE_SYMBOL_OTHER
1193378,4696,D3O91_27855,GENE_SYMBOL_OTHER
1193379,4696,D9N32_01155,GENE_SYMBOL_OTHER
1066755,4696,DNK79_25245,GENE_SYMBOL_OTHER
901124,4696,ECONIH1_02760,GENE_SYMBOL_OTHER
901125,4696,ECONIH1_27135,GENE_SYMBOL_OTHER
1193382,4696,ECTO124_05284,GENE_SYMBOL_OTHER
1193383,4696,EGT48_26805,GENE_SYMBOL_OTHER
1193384,4696,EGY17_10665,GENE_SYMBOL_OTHER
1193385,4696,EJH97_01660,GENE_SYMBOL_OTHER
1193386,4696,ELV07_26450,GENE_SYMBOL_OTHER
1193387,4696,ELV11_23415,GENE_SYMBOL_OTHER
1193388,4696,ELV13_26970,GENE_SYMBOL_OTHER
1193389,4696,EQ820_22590,GENE_SYMBOL_OTHER
1193390,4696,EQ830_27280,GENE_SYMBOL_OTHER
1193391,4696,ERL57_00245,GENE_SYMBOL_OTHER
1193392,4696,EVY14_26065,GENE_SYMBOL_OTHER
1193393,4696,ExPECSC065_05080,GENE_SYMBOL_OTHER
1193394,4696,EXX13_27820,GENE_SYMBOL_OTHER
1193395,4696,EXX53_26085,GENE_SYMBOL_OTHER
901126,4696,MS6198_B109,GENE_SYMBOL_OTHER
1066759,4696,NCTC13353_05904,GENE_SYMBOL_OTHER
1193397,4696,RCS46_P0095,GENE_SYMBOL_OTHER
1193398,4696,RCS50_P0027,GENE_SYMBOL_OTHER
1193399,4696,RCS53_P0006,GENE_SYMBOL_OTHER
1193400,4696,RCS59_P0138,GENE_SYMBOL_OTHER
1193401,4696,RCS61_P0095,GENE_SYMBOL_OTHER
1193402,4696,RCS64_PI0009,GENE_SYMBOL_OTHER
1193403,4696,RCS67_P0011,GENE_SYMBOL_OTHER
1066760,4696,SAMEA3753137_04607,GENE_SYMBOL_OTHER
1066761,4696,SAMEA3753391_04505,GENE_SYMBOL_OTHER
1193411,4697,3.5.2.6,EC_NUMBER
1193406,4697,bla,GENE_SYMBOL
1193409,4697,Carbapenem-hydrolyzing beta-lactamase KPC,UNIPROT
1193410,4697,Carbapenem-hydrolyzing beta-lactamase KPC-1,UNIPROT
901130,4697,kpc,GENE_SYMBOL_OTHER
901131,4697,kpc1,GENE_SYMBOL_OTHER
1185961,4698,1.5.99.12,EC_NUMBER
1185959,4698,AtCKX2,UNIPROT
1185960,4698,CKO 2,UNIPROT
1185956,4698,CKX2,GENE_SYMBOL
1185957,4698,Cytokinin dehydrogenase 2,UNIPROT
1185958,4698,Cytokinin oxidase 2,UNIPROT
1185962,4699,IAG-nucleoside hydrolase,UNIPROT
1185965,4700,3.2.1.18,EC_NUMBER
1185963,4700,NA,GENE_SYMBOL
1185964,4700,Neuraminidase,UNIPROT
1185974,4701,1.-.-.-,EC_NUMBER
893920,4701,AOF2,GENE_SYMBOL_OTHER
1185972,4701,BRAF35-HDAC complex protein BHC110,UNIPROT
1185973,4701,Flavin-containing amine oxidase domain-containing protein 2,UNIPROT
893921,4701,KDM1,GENE_SYMBOL_OTHER
1185966,4701,KDM1A,GENE_SYMBOL
893922,4701,KIAA0601,GENE_SYMBOL_OTHER
893923,4701,LSD1,GENE_SYMBOL_OTHER
1185971,4701,Lysine-specific histone demethylase 1A,UNIPROT
1185978,4702,2.1.1.45,EC_NUMBER
1185975,4702,thyA,GENE_SYMBOL
1185976,4702,Thymidylate synthase,UNIPROT
1185977,4702,TSase,UNIPROT
1185985,4703,1.14.11.-,EC_NUMBER
893933,4703,JHDM3D,GENE_SYMBOL_OTHER
1185983,4703,JmjC domain-containing histone demethylation protein 3D,UNIPROT
893934,4703,JMJD2D,GENE_SYMBOL_OTHER
1185984,4703,Jumonji domain-containing protein 2D,UNIPROT
1185979,4703,KDM4D,GENE_SYMBOL
1185982,4703,Lysine-specific demethylase 4D,UNIPROT
1185991,4704,3.4.23.24,EC_NUMBER
1185988,4704,ACP 9,UNIPROT
1185989,4704,Aspartate protease 9,UNIPROT
1185987,4704,Candidapepsin-9,UNIPROT
1185986,4704,SAP9,GENE_SYMBOL
1185990,4704,Secreted aspartic protease 9,UNIPROT
1185994,4705,3.1.4.17,EC_NUMBER
1185995,4705,3.1.4.35,EC_NUMBER
1185993,4705,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",UNIPROT
1185992,4705,Pde10a,GENE_SYMBOL
1185996,4706,ACAT,GENE_SYMBOL
1185997,4706,Acyl-CoA:cholesterol acyltransferase,UNIPROT
1186377,4707,193 kDa vault protein,UNIPROT
1186386,4707,2.4.2.-,EC_NUMBER
1186378,4707,ADP-ribosyltransferase diphtheria toxin-like 4,UNIPROT
894321,4707,ADPRTL1,GENE_SYMBOL_OTHER
1186382,4707,ARTD4,UNIPROT
894322,4707,KIAA0177,GENE_SYMBOL_OTHER
1186384,4707,PARP-4,UNIPROT
1186379,4707,PARP-related/IalphaI-related H5/proline-rich,UNIPROT
1186372,4707,PARP4,GENE_SYMBOL
894323,4707,PARPL,GENE_SYMBOL_OTHER
1186383,4707,PH5P,UNIPROT
1186380,4707,Poly [ADP-ribose] polymerase 4,UNIPROT
1186376,4707,Protein mono-ADP-ribosyltransferase PARP4,UNIPROT
1186381,4707,Vault poly(ADP-ribose) polymerase,UNIPROT
1186385,4707,VPARP,UNIPROT
1186390,4708,4.2.1.2,EC_NUMBER
1186387,4708,FH,GENE_SYMBOL
1186389,4708,Fumarase,UNIPROT
1186388,4708,"Fumarate hydratase, mitochondrial",UNIPROT
1186395,4709,2.7.11.16,EC_NUMBER
1186393,4709,G protein-coupled receptor kinase 6,UNIPROT
1186394,4709,G protein-coupled receptor kinase GRK6,UNIPROT
894339,4709,GPRK6,GENE_SYMBOL_OTHER
1186391,4709,GRK6,GENE_SYMBOL
1186400,4710,1.1.1.205,EC_NUMBER
1186397,4710,IMP dehydrogenase,UNIPROT
1186398,4710,IMPD,UNIPROT
1186399,4710,IMPDH,UNIPROT
1186396,4710,Inosine-5'-monophosphate dehydrogenase,UNIPROT
1186402,4711,Beta-lactamase VIM-4,UNIPROT
1186401,4711,blaVIM-4,GENE_SYMBOL
1186403,4711,Metallo-beta-lactamase,UNIPROT
1186404,4711,Metallo-beta-lactamase VIM-4,UNIPROT
1186405,4711,VIM-4,UNIPROT
1193203,4712,1.8.1.4,EC_NUMBER
1193202,4712,Dihydrolipoyl dehydrogenase,UNIPROT
1193201,4712,lipdh,GENE_SYMBOL
1193207,4713,eIF-4E,UNIPROT
1193206,4713,eIF-4F 25 kDa subunit,UNIPROT
1193204,4713,Eif4e,GENE_SYMBOL
1193208,4713,eIF4E,UNIPROT
1193205,4713,Eukaryotic translation initiation factor 4E,UNIPROT
1193209,4713,mRNA cap-binding protein,UNIPROT
1193216,4714,2.7.11.1,EC_NUMBER
900962,4714,KIAA0999,GENE_SYMBOL_OTHER
900963,4714,QSK ,GENE_SYMBOL_OTHER
1193213,4714,Salt-inducible kinase 3,UNIPROT
1193214,4714,Serine/threonine-protein kinase QSK,UNIPROT
1193212,4714,Serine/threonine-protein kinase SIK3,UNIPROT
1193215,4714,SIK-3,UNIPROT
1193210,4714,SIK3,GENE_SYMBOL
1193221,4715,2.7.11.1,EC_NUMBER
1193219,4715,Serine/threonine-protein kinase 32A,UNIPROT
1193217,4715,STK32A,GENE_SYMBOL
900970,4715,YANK1,GENE_SYMBOL_OTHER
1193220,4715,Yet another novel kinase 1,UNIPROT
1193228,4716,2.7.11.1,EC_NUMBER
1193224,4716,Serine/threonine-protein kinase 31,UNIPROT
1193225,4716,Serine/threonine-protein kinase NYD-SPK,UNIPROT
900975,4716,SGK396,GENE_SYMBOL_OTHER
1193227,4716,SgK396,UNIPROT
1193222,4716,STK31,GENE_SYMBOL
1193226,4716,Sugen kinase 396,UNIPROT
1193232,4717,Alpha-synuclein,UNIPROT
900982,4717,NACP,GENE_SYMBOL_OTHER
1193235,4717,NACP,UNIPROT
1193233,4717,Non-A beta component of AD amyloid,UNIPROT
1193234,4717,Non-A4 component of amyloid precursor,UNIPROT
900983,4717,PARK1,GENE_SYMBOL_OTHER
1193229,4717,SNCA,GENE_SYMBOL
1193242,4718,3.4.25.-,EC_NUMBER
900989,4718,C20orf13,GENE_SYMBOL_OTHER
1193236,4718,TASP1,GENE_SYMBOL
1193241,4718,Taspase-1,UNIPROT
1193238,4718,Threonine aspartase 1,UNIPROT
1193239,4718,Threonine aspartase subunit alpha,UNIPROT
1193240,4718,Threonine aspartase subunit beta,UNIPROT
1193260,4719,2.4.2.-,EC_NUMBER
1193259,4719,2.4.2.30,EC_NUMBER
1193248,4719,ADP-ribosyltransferase diphtheria toxin-like 6,UNIPROT
1193257,4719,ARTD6,UNIPROT
900996,4719,PARP5B,GENE_SYMBOL_OTHER
1193249,4719,Poly [ADP-ribose] polymerase 5B,UNIPROT
1193247,4719,Poly [ADP-ribose] polymerase tankyrase-2,UNIPROT
1193250,4719,Protein poly-ADP-ribosyltransferase tankyrase-2,UNIPROT
900997,4719,TANK2,GENE_SYMBOL_OTHER
1193258,4719,TANK2,UNIPROT
1193253,4719,Tankyrase II,UNIPROT
1193254,4719,Tankyrase-2,UNIPROT
1193255,4719,Tankyrase-like protein,UNIPROT
1193256,4719,Tankyrase-related protein,UNIPROT
900998,4719,TNKL,GENE_SYMBOL_OTHER
1193251,4719,TNKS-2,UNIPROT
1193243,4719,TNKS2,GENE_SYMBOL
1193252,4719,TRF1-interacting ankyrin-related ADP-ribose polymerase 2,UNIPROT
1193267,4720,2.7.6.2,EC_NUMBER
1193265,4720,hTPK1,UNIPROT
1193263,4720,Placental protein 20,UNIPROT
1193266,4720,PP20,UNIPROT
1193262,4720,Thiamin pyrophosphokinase 1,UNIPROT
1193264,4720,Thiamine pyrophosphokinase 1,UNIPROT
1193261,4720,TPK1,GENE_SYMBOL
1193274,4721,3.4.14.10,EC_NUMBER
1193272,4721,TPP-2,UNIPROT
1193273,4721,TPP-II,UNIPROT
1193268,4721,TPP2,GENE_SYMBOL
1193270,4721,Tripeptidyl aminopeptidase,UNIPROT
1193269,4721,Tripeptidyl-peptidase 2,UNIPROT
1193271,4721,Tripeptidyl-peptidase II,UNIPROT
1193277,4722,ESCRT-I complex subunit TSG101,UNIPROT
1193275,4722,TSG101,GENE_SYMBOL
1193276,4722,Tumor susceptibility gene 101 protein,UNIPROT
1193285,4723,3.4.19.12,EC_NUMBER
1193281,4723,Deubiquitinating enzyme 5,UNIPROT
1193282,4723,Isopeptidase T,UNIPROT
901028,4723,ISOT,GENE_SYMBOL_OTHER
1193280,4723,Ubiquitin carboxyl-terminal hydrolase 5,UNIPROT
1193283,4723,Ubiquitin thioesterase 5,UNIPROT
1193284,4723,Ubiquitin-specific-processing protease 5,UNIPROT
1193278,4723,USP5,GENE_SYMBOL
1194342,4724,3.4.19.12,EC_NUMBER
1194337,4724,Neuron cytoplasmic protein 9.5,UNIPROT
1194338,4724,PGP 9.5,UNIPROT
1194341,4724,PGP9.5,UNIPROT
1194336,4724,Ubiquitin carboxyl-terminal hydrolase isozyme L1,UNIPROT
1194339,4724,Ubiquitin thioesterase L1,UNIPROT
1194340,4724,UCH-L1,UNIPROT
1194335,4724,UCHL1,GENE_SYMBOL
1186242,4725,2.4.1.17,EC_NUMBER
1186240,4725,UDP-glucuronosyltransferase 2B10,UNIPROT
1186241,4725,UDPGT 2B10,UNIPROT
1186239,4725,UGT2B10,GENE_SYMBOL
1186251,4726,2.4.1.17,EC_NUMBER
1186246,4726,HLUG4,UNIPROT
1186245,4726,UDP-glucuronosyltransferase 2B15,UNIPROT
1186247,4726,UDP-glucuronosyltransferase 2B8,UNIPROT
1186249,4726,UDPGT 2B15,UNIPROT
1186250,4726,UDPGT 2B8,UNIPROT
1186248,4726,UDPGTh-3,UNIPROT
1186243,4726,UGT2B15,GENE_SYMBOL
894197,4726,UGT2B8,GENE_SYMBOL_OTHER
1186257,4727,3.3.2.9,EC_NUMBER
1186252,4727,Ephx1,GENE_SYMBOL
1186254,4727,Epoxide hydratase,UNIPROT
1186253,4727,Epoxide hydrolase 1,UNIPROT
1186256,4727,mEH,UNIPROT
1186255,4727,Microsomal epoxide hydrolase,UNIPROT
1186264,4728,1.13.11.52,EC_NUMBER
894212,4728,Ido,GENE_SYMBOL_OTHER
1186263,4728,IDO-1,UNIPROT
1186258,4728,Ido1,GENE_SYMBOL
894213,4728,Indo,GENE_SYMBOL_OTHER
1186261,4728,"Indoleamine 2,3-dioxygenase 1",UNIPROT
1186262,4728,"Indoleamine-pyrrole 2,3-dioxygenase",UNIPROT
1186269,4729,2.7.11.13,EC_NUMBER
1186268,4729,nPKC-theta,UNIPROT
894219,4729,Pkcq,GENE_SYMBOL_OTHER
1186265,4729,Prkcq,GENE_SYMBOL
1186267,4729,Protein kinase C theta type,UNIPROT
1186272,4730,Niemann-Pick C1-like protein 1,UNIPROT
1186271,4730,NPC1-like intracellular cholesterol transporter 1,UNIPROT
1186270,4730,Npc1l1,GENE_SYMBOL
1186276,4731,2.6.1.13,EC_NUMBER
1186273,4731,Oat,GENE_SYMBOL
1186274,4731,"Ornithine aminotransferase, mitochondrial",UNIPROT
1186275,4731,Ornithine--oxo-acid aminotransferase,UNIPROT
1186280,4732,ATP receptor,UNIPROT
894230,4732,P2ru1,GENE_SYMBOL_OTHER
1186277,4732,P2ry2,GENE_SYMBOL
1186281,4732,P2U purinoceptor 1,UNIPROT
1186284,4732,P2U1,UNIPROT
1186279,4732,P2Y purinoceptor 2,UNIPROT
1186283,4732,P2Y2,UNIPROT
1186282,4732,Purinergic receptor,UNIPROT
1186292,4733,3.4.21.7,EC_NUMBER
1186288,4733,Activation peptide,UNIPROT
1186289,4733,Angiostatin,UNIPROT
1186287,4733,Plasmin heavy chain A,UNIPROT
1186290,4733,"Plasmin heavy chain A, short form",UNIPROT
1186291,4733,Plasmin light chain B,UNIPROT
1186286,4733,Plasminogen,UNIPROT
1186285,4733,Plg,GENE_SYMBOL
1186298,4734,Parathyroid hormone 1 receptor,UNIPROT
1186296,4734,Parathyroid hormone/parathyroid hormone-related peptide receptor,UNIPROT
1186299,4734,PTH/PTHr receptor,UNIPROT
1186297,4734,PTH/PTHrP type I receptor,UNIPROT
1186300,4734,PTH1 receptor,UNIPROT
1186293,4734,Pth1r,GENE_SYMBOL
894246,4734,Pthr,GENE_SYMBOL_OTHER
894247,4734,Pthr1,GENE_SYMBOL_OTHER
1186305,4735,37 kDa laminin receptor precursor,UNIPROT
1186306,4735,37 kDa oncofetal antigen,UNIPROT
1186307,4735,37/67 kDa laminin receptor,UNIPROT
1186312,4735,37LRP,UNIPROT
1186304,4735,40S ribosomal protein SA,UNIPROT
1186308,4735,67 kDa laminin receptor,UNIPROT
1186314,4735,67LR,UNIPROT
1186309,4735,Laminin receptor 1,UNIPROT
1186310,4735,Laminin-binding protein precursor p40,UNIPROT
1186315,4735,LamR,UNIPROT
894254,4735,Lamr1,GENE_SYMBOL_OTHER
1186316,4735,LBP/p40,UNIPROT
1186313,4735,LRP/LR,UNIPROT
1186311,4735,OFA/iLRP,UNIPROT
894255,4735,P40-8,GENE_SYMBOL_OTHER
1186301,4735,Rpsa,GENE_SYMBOL
1186320,4736,Low affinity sodium-glucose cotransporter,UNIPROT
1186322,4736,Na(+)/glucose cotransporter 2,UNIPROT
1186317,4736,Slc5a2,GENE_SYMBOL
1186319,4736,Sodium/glucose cotransporter 2,UNIPROT
1186321,4736,Solute carrier family 5 member 2,UNIPROT
1202753,4737,GlyT-1,UNIPROT
909738,4737,Glyt1,GENE_SYMBOL_OTHER
1202754,4737,GlyT1,UNIPROT
1202749,4737,Slc6a9,GENE_SYMBOL
1202751,4737,Sodium- and chloride-dependent glycine transporter 1,UNIPROT
1202752,4737,Solute carrier family 6 member 9,UNIPROT
1202756,4738,Secreted frizzled-related protein 1,UNIPROT
1202757,4738,sFRP-1,UNIPROT
1202755,4738,Sfrp1,GENE_SYMBOL
1202762,4739,2.7.1.91,EC_NUMBER
1202760,4739,SK 2,UNIPROT
1202759,4739,Sphingosine kinase 2,UNIPROT
1202758,4739,Sphk2,GENE_SYMBOL
1202761,4739,SPK 2,UNIPROT
1202771,4740,4.3.1.17,EC_NUMBER
1202770,4740,4.3.1.18,EC_NUMBER
1202769,4740,5.1.1.18,EC_NUMBER
1202765,4740,D-serine ammonia-lyase,UNIPROT
1202766,4740,D-serine dehydratase,UNIPROT
1202767,4740,L-serine ammonia-lyase,UNIPROT
1202768,4740,L-serine dehydratase,UNIPROT
1202764,4740,Serine racemase,UNIPROT
1202763,4740,Srr,GENE_SYMBOL
1202779,4741,2.7.11.22,EC_NUMBER
1202772,4741,CDK14,GENE_SYMBOL
1202776,4741,Cell division protein kinase 14,UNIPROT
1202775,4741,Cyclin-dependent kinase 14,UNIPROT
1202778,4741,hPFTAIRE1,UNIPROT
909761,4741,KIAA0834,GENE_SYMBOL_OTHER
909762,4741,PFTK1,GENE_SYMBOL_OTHER
1202777,4741,Serine/threonine-protein kinase PFTAIRE-1,UNIPROT
1203168,4742,Chromokinesin-A,UNIPROT
1203167,4742,Chromosome-associated kinesin KIF4A,UNIPROT
910152,4742,KIF4,GENE_SYMBOL_OTHER
1203165,4742,KIF4A,GENE_SYMBOL
1203186,4743,2.4.2.-,EC_NUMBER
1203185,4743,2.4.2.30,EC_NUMBER
1203176,4743,ADP-ribosyltransferase diphtheria toxin-like 5,UNIPROT
1203183,4743,ARTD5,UNIPROT
910156,4743,PARP5A,GENE_SYMBOL_OTHER
910157,4743,PARPL,GENE_SYMBOL_OTHER
1203177,4743,Poly [ADP-ribose] polymerase 5A,UNIPROT
1203175,4743,Poly [ADP-ribose] polymerase tankyrase-1,UNIPROT
1203178,4743,Protein poly-ADP-ribosyltransferase tankyrase-1,UNIPROT
1203184,4743,TANK1,UNIPROT
1203181,4743,Tankyrase I,UNIPROT
1203182,4743,Tankyrase-1,UNIPROT
910158,4743,TIN1,GENE_SYMBOL_OTHER
910159,4743,TINF1,GENE_SYMBOL_OTHER
1203169,4743,TNKS,GENE_SYMBOL
