site_id,site_name,tid
8484,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8485,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8486,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8487,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8488,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8489,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8490,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8491,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8492,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8493,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8494,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8495,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8496,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8497,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8498,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8499,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8500,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8501,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8502,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8503,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8504,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8505,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8506,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8507,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8508,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8509,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8510,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8511,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8512,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8513,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8514,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8515,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8516,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8517,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8518,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8519,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8520,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8521,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8522,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8523,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8524,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8525,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8526,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8527,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8528,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8529,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8530,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8531,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8532,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8533,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8534,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8535,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8536,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8537,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8538,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8539,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8540,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8541,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8542,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8543,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8544,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8545,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8546,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8547,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8548,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8549,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8550,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8551,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8552,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8553,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8554,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8555,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8556,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8557,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8558,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8559,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8560,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8561,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8562,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8563,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8564,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8565,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8566,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8567,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8568,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8569,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8570,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8571,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8572,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8573,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8574,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8575,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8576,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8577,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8578,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8579,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8580,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8581,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8582,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8583,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8584,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8585,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8586,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8587,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8588,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8589,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8590,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8591,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8592,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8593,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8594,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8595,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8596,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8597,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8598,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8599,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8600,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8601,"Sodium/hydrogen exchanger 3, Na_H_Exchanger domain",116967
8602,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8603,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8604,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8605,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8606,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8607,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8608,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8609,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8610,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8611,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8612,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8613,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8614,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8615,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8616,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8617,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8618,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8619,"Thioredoxin reductase, Pyr_redox_2 domain",116971
8620,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8621,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8622,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8623,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8624,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8625,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8626,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8627,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8628,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8629,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8630,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8631,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8632,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8633,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8634,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8635,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8636,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8637,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8638,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8639,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8640,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8641,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8642,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8643,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8644,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8645,"Heat sensitive channel TRPV3, Ion_trans domain",116972
8646,"RYamide receptor, 7tm_1 domain",116973
8647,"RYamide receptor, 7tm_1 domain",116973
8648,"RYamide receptor, 7tm_1 domain",116973
8649,"RYamide receptor, 7tm_1 domain",116973
8650,"Yersiniabactin biosynthetic protein, AMP-binding domain",116974
8651,"Yersiniabactin biosynthetic protein, AMP-binding domain",116974
8652,"Yersiniabactin biosynthetic protein, AMP-binding domain",116974
8653,"Yersiniabactin biosynthetic protein, AMP-binding domain",116974
8654,"Yersiniabactin biosynthetic protein, AMP-binding domain",116974
8655,"Yersiniabactin biosynthetic protein, AMP-binding domain",116974
8656,"Yersiniabactin biosynthetic protein, AMP-binding domain",116974
8657,"Sterol O-acyltransferase 1, MBOAT domain",116975
8658,"Sterol O-acyltransferase 1, MBOAT domain",116975
8659,"Sterol O-acyltransferase 1, MBOAT domain",116975
8660,"Sterol O-acyltransferase 1, MBOAT domain",116975
8661,"Sterol O-acyltransferase 1, MBOAT domain",116975
8662,"Sterol O-acyltransferase 1, MBOAT domain",116975
8663,"Sterol O-acyltransferase 2, MBOAT domain",116979
8664,"Sterol O-acyltransferase 2, MBOAT domain",116979
8665,"Sterol O-acyltransferase 2, MBOAT domain",116979
8666,"Sterol O-acyltransferase 2, MBOAT domain",116979
8667,"Sterol O-acyltransferase 2, MBOAT domain",116979
8668,"Sterol O-acyltransferase 2, MBOAT domain",116979
8669,"Sterol O-acyltransferase 2, MBOAT domain",116979
8670,"Sterol O-acyltransferase 2, MBOAT domain",116979
8671,"Sterol O-acyltransferase 2, MBOAT domain",116979
8672,"Sterol O-acyltransferase 2, MBOAT domain",116979
8673,"Sterol O-acyltransferase 2, MBOAT domain",116979
8674,"Sterol O-acyltransferase 2, MBOAT domain",116979
8675,"Sterol O-acyltransferase 2, MBOAT domain",116979
8676,"Rhodopsin kinase, Pkinase domain",116985
8677,"Rhodopsin kinase, Pkinase domain",116985
8678,"Rhodopsin kinase, Pkinase domain",116985
8679,"Rhodopsin kinase, Pkinase domain",116985
8680,"Rhodopsin kinase, Pkinase domain",116985
8681,"Rhodopsin kinase, Pkinase domain",116985
8682,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8683,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8684,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8685,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8686,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8687,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8688,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8689,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8690,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8691,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8692,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8693,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8694,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8695,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8696,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8697,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8698,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8699,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8700,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8701,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8702,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8703,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8704,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8705,"Nicotinic acetylcholine receptor alpha-1/beta-1, Neur_chan_LBD domain",117052
8706,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8707,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8708,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8709,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8710,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8711,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8712,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8713,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8714,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8715,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8716,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8717,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8718,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8719,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8720,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8721,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8722,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8723,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8724,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8725,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8726,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8727,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8728,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8729,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8730,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8731,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8732,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8733,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8734,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8735,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8736,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8737,"Cyclin-dependent kinase 8/19, Pkinase domain",117036
8738,"Gamma-aminobutyric acid receptor subunit alpha-1/ beta-1, Neur_chan_LBD domain",117114
8739,"Gamma-aminobutyric acid receptor subunit alpha-1/ beta-1, Neur_chan_LBD domain",117114
8740,"Gamma-aminobutyric acid receptor subunit alpha-1/ beta-1, Neur_chan_LBD domain",117114
8741,"Gamma-aminobutyric acid receptor subunit alpha-1/ beta-1, Neur_chan_LBD domain",117114
8742,"Gamma-aminobutyric acid receptor subunit alpha-1/ beta-1, Neur_chan_LBD domain",117114
8743,"Gamma-aminobutyric acid receptor subunit alpha-1/ beta-1, Neur_chan_LBD domain",117114
8744,"Bile acid receptor/Retinoic acid receptor RXR-alpha, Hormone_recep domain",117073
8745,"Bile acid receptor/Retinoic acid receptor RXR-alpha, Hormone_recep domain",117073
8746,"Bile acid receptor/Retinoic acid receptor RXR-alpha, Hormone_recep domain",117073
8747,"Bile acid receptor/Retinoic acid receptor RXR-alpha, Hormone_recep domain",117073
8748,"Bile acid receptor/Retinoic acid receptor RXR-alpha, Hormone_recep domain",117073
8749,"Bile acid receptor/Retinoic acid receptor RXR-alpha, Hormone_recep domain",117073
8750,"Bile acid receptor/Retinoic acid receptor RXR-alpha, Hormone_recep domain",117073
8751,"Bile acid receptor/Retinoic acid receptor RXR-alpha, Hormone_recep domain",117073
8752,"Phosphatidylinositol 3-kinase regulatory subunit beta/Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform, SH2 domain",117159
8753,"Phosphatidylinositol 3-kinase regulatory subunit beta/Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform, SH2 domain",117159
8754,"Voltage-dependent L-type calcium channel subunit beta-1/alpha-1B/alpha-2/delta-1, Ion_trans domain",117197
8755,"Voltage-dependent L-type calcium channel subunit beta-1/alpha-1B/alpha-2/delta-1, Ion_trans domain",117197
