category,description,parent_key
component,mitochondrial matrix,BE0003589
component,mitochondrion,BE0003589
component,nucleus,BE0003589
function,ATP binding,BE0003589
function,deoxyguanosine kinase activity,BE0003589
function,nucleoside kinase activity,BE0003589
process,deoxyribonucleoside monophosphate biosynthetic process,BE0003589
process,dGTP metabolic process,BE0003589
process,guanosine metabolic process,BE0003589
process,negative regulation of neuron projection development,BE0003589
process,nucleobase-containing small molecule metabolic process,BE0003589
process,nucleotide biosynthetic process,BE0003589
process,protein phosphorylation,BE0003589
process,purine deoxyribonucleoside metabolic process,BE0003589
process,purine nucleobase metabolic process,BE0003589
process,purine-containing compound salvage,BE0003589
process,small molecule metabolic process,BE0003589
component,plasma membrane,BE0001482
function,beta-lactamase activity,BE0001482
process,beta-lactam antibiotic catabolic process,BE0001482
process,response to antibiotic,BE0001482
component,periplasmic space,BE0001222
function,aliphatic-amine oxidase activity,BE0001222
function,aminoacetone,BE0001222
function,calcium ion binding,BE0001222
function,copper ion binding,BE0001222
function,phenethylamine,BE0001222
function,primary amine oxidase activity,BE0001222
function,quinone binding,BE0001222
function,tryptamine,BE0001222
process,L-phenylalanine catabolic process,BE0001222
process,oxidation-reduction process,BE0001222
process,phenylethylamine catabolic process,BE0001222
component,cytosol,BE0000267
component,extracellular exosome,BE0000267
function,arylesterase activity,BE0000267
function,carbonate dehydratase activity,BE0000267
function,hydro-lyase activity,BE0000267
function,zinc ion binding,BE0000267
process,bicarbonate transport,BE0000267
process,one-carbon metabolic process,BE0000267
process,small molecule metabolic process,BE0000267
component,anchored component of membrane,BE0001148
component,apical part of cell,BE0001148
component,apical plasma membrane,BE0001148
component,extracellular exosome,BE0001148
component,extracellular space,BE0001148
component,microvillus membrane,BE0001148
component,plasma membrane,BE0001148
function,cysteine-type endopeptidase inhibitor activity involved in apoptotic process,BE0001148
function,dipeptidyl-peptidase activity,BE0001148
function,GPI anchor binding,BE0001148
function,metallodipeptidase activity,BE0001148
function,metalloexopeptidase activity,BE0001148
function,modified amino acid binding,BE0001148
function,zinc ion binding,BE0001148
process,antibiotic metabolic process,BE0001148
process,arachidonic acid metabolic process,BE0001148
process,cellular lactam catabolic process,BE0001148
process,cellular response to calcium ion,BE0001148
process,cellular response to drug,BE0001148
process,cellular response to nitric oxide,BE0001148
process,glutathione metabolic process,BE0001148
process,homocysteine metabolic process,BE0001148
process,leukotriene metabolic process,BE0001148
process,negative regulation of apoptotic process,BE0001148
process,negative regulation of cell migration,BE0001148
process,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,BE0001148
process,small molecule metabolic process,BE0001148
process,xenobiotic metabolic process,BE0001148
function,beta-lactamase activity,BE0002015
process,beta-lactam antibiotic catabolic process,BE0002015
process,response to antibiotic,BE0002015
function,beta-lactamase activity,BE0002831
process,beta-lactam antibiotic catabolic process,BE0002831
process,response to antibiotic,BE0002831
function,beta-lactamase activity,BE0009747
process,beta-lactam antibiotic catabolic process,BE0009747
process,response to antibiotic,BE0009747
component,cytoplasm,BE0009369
component,endoplasmic reticulum membrane,BE0009369
component,intracellular membrane-bounded organelle,BE0009369
component,mitochondrial membrane,BE0009369
component,mitochondrion,BE0009369
function,aromatase activity,BE0009369
function,catalytic activity,BE0009369
function,demethylase activity,BE0009369
function,enzyme binding,BE0009369
function,estrogen 16-alpha-hydroxylase activity,BE0009369
function,flavonoid 3'-monooxygenase activity,BE0009369
function,heme binding,BE0009369
function,iron ion binding,BE0009369
function,monooxygenase activity,BE0009369
function,oxidoreductase activity,BE0009369
function,"oxidoreductase activity, acting on diphenols and related substances as donors",BE0009369
function,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",BE0009369
function,steroid hydroxylase activity,BE0009369
function,vitamin D 24-hydroxylase activity,BE0009369
process,9-cis-retinoic acid biosynthetic process,BE0009369
process,aging,BE0009369
process,amine metabolic process,BE0009369
process,camera-type eye development,BE0009369
process,cell proliferation,BE0009369
process,cellular response to copper ion,BE0009369
process,cellular response to organic cyclic compound,BE0009369
process,coumarin metabolic process,BE0009369
process,developmental process,BE0009369
process,dibenzo-p-dioxin catabolic process,BE0009369
process,dibenzo-p-dioxin metabolic process,BE0009369
process,digestive tract development,BE0009369
process,drug metabolic process,BE0009369
process,flavonoid metabolic process,BE0009369
process,hepatocyte differentiation,BE0009369
process,heterocycle metabolic process,BE0009369
process,hydrogen peroxide biosynthetic process,BE0009369
process,insecticide metabolic process,BE0009369
process,lipid hydroxylation,BE0009369
process,liver development,BE0009369
process,maternal process involved in parturition,BE0009369
process,oxidation-reduction process,BE0009369
process,porphyrin-containing compound metabolic process,BE0009369
process,positive regulation of G1/S transition of mitotic cell cycle,BE0009369
process,response to antibiotic,BE0009369
process,response to arsenic-containing substance,BE0009369
process,response to drug,BE0009369
process,response to food,BE0009369
process,response to herbicide,BE0009369
process,response to hyperoxia,BE0009369
process,response to hypoxia,BE0009369
process,response to immobilization stress,BE0009369
process,response to iron(III) ion,BE0009369
process,response to lipopolysaccharide,BE0009369
process,response to nematode,BE0009369
process,response to organic cyclic compound,BE0009369
process,response to organic substance,BE0009369
process,response to toxic substance,BE0009369
process,response to virus,BE0009369
process,response to vitamin A,BE0009369
process,response to wounding,BE0009369
process,steroid metabolic process,BE0009369
process,toxin metabolic process,BE0009369
component,cytoplasm,BE0000194
component,cytosol,BE0000194
component,nuclear membrane,BE0000194
component,nucleoplasm,BE0000194
function,catalytic activity,BE0000194
function,estradiol 17-beta-dehydrogenase activity,BE0000194
function,testosterone dehydrogenase (NAD+) activity,BE0000194
process,bone development,BE0000194
process,cellular response to metal ion,BE0000194
process,estrogen biosynthetic process,BE0000194
process,estrogen metabolic process,BE0000194
process,small molecule metabolic process,BE0000194
process,steroid biosynthetic process,BE0000194
process,steroid metabolic process,BE0000194
process,testosterone biosynthetic process,BE0000194
component,cytoplasm,BE0001264
component,cytosol,BE0001264
component,endoplasmic reticulum,BE0001264
component,extracellular exosome,BE0001264
component,intracellular membrane-bounded organelle,BE0001264
component,nucleus,BE0001264
function,alcohol sulfotransferase activity,BE0001264
function,steroid sulfotransferase activity,BE0001264
process,3'-phosphoadenosine 5'-phosphosulfate metabolic process,BE0001264
process,small molecule metabolic process,BE0001264
process,steroid metabolic process,BE0001264
process,sulfate assimilation,BE0001264
process,xenobiotic metabolic process,BE0001264
component,endoplasmic reticulum membrane,BE0000051
component,integral component of membrane,BE0000051
component,mitochondrial inner membrane,BE0000051
component,mitochondrial intermembrane space,BE0000051
component,smooth endoplasmic reticulum membrane,BE0000051
function,3-beta-hydroxy-delta5-steroid dehydrogenase activity,BE0000051
function,steroid delta-isomerase activity,BE0000051
process,androgen biosynthetic process,BE0000051
process,estrogen biosynthetic process,BE0000051
process,glucocorticoid biosynthetic process,BE0000051
process,mineralocorticoid biosynthetic process,BE0000051
process,small molecule metabolic process,BE0000051
process,steroid biosynthetic process,BE0000051
process,steroid metabolic process,BE0000051
component,extracellular region,BE0001230
function,cholesterol oxidase activity,BE0001230
function,flavin adenine dinucleotide binding,BE0001230
function,steroid delta-isomerase activity,BE0001230
process,cholesterol metabolic process,BE0001230
component,cytosol,BE0001108
component,mitochondrial outer membrane,BE0001108
component,mitochondrion,BE0001108
function,ATP binding,BE0001108
function,fructokinase activity,BE0001108
