text,parent_key
Flavin reductase P,BE0002629
NADPH-FMN oxidoreductase,BE0002629
2.7.11.1,BE0004614
90 kDa ribosomal protein S6 kinase 4,BE0004614
MSK2,BE0004614
Nuclear mitogen- and stress-activated protein kinase 2,BE0004614
Ribosomal protein kinase B,BE0004614
RSKB,BE0004614
S6K-alpha-4,BE0004614
1.4.-.-,BE0003036
"(S)-2-hydroxy-acid oxidase, peroxisomal",BE0004577
1.1.3.15,BE0004577
Cell growth-inhibiting gene 16 protein,BE0004577
HAOX2,BE0004577
Long chain alpha-hydroxy acid oxidase,BE0004577
Long-chain L-2-hydroxy acid oxidase,BE0004577
1.6.5.2,BE0003037
Flavoprotein WrbA,BE0003037
NAD(P)H:quinone oxidoreductase,BE0003037
NQO,BE0003037
5.3.3.2,BE0003039
idi,BE0003039
IDI-2,BE0003039
IPP isomerase,BE0003039
Isopentenyl diphosphate:dimethylallyl diphosphate isomerase,BE0003039
Isopentenyl pyrophosphate isomerase,BE0003039
Type 2 isopentenyl diphosphate isomerase,BE0003039
ypgA,BE0003039
1.6.99.3,BE0003040
H(2)O(2)-forming NADH oxidase,BE0003040
NADH:oxygen oxidoreductase,BE0003040
4.1.1.36,BE0003043
COAC,BE0003043
PPC-DC,BE0003043
Phenazine biosynthesis protein phzD,BE0002996
Phenazine biosynthesis protein PhzG,BE0002996
phzD,BE0002996
PhzG,BE0002996
phzG1,BE0002996
phzG1_1,BE0002996
phzG1_2,BE0002996
Putative pyridoxamine 5'-phosphate oxidase,BE0002996
Pyridoxamine 5'-phosphate oxidase,BE0002996
1.4.7.1,BE0002849
FD-GOGAT,BE0002849
1.4.3.5,BE0002066
PNP/PMP oxidase,BE0002066
PNPOx,BE0002066
Pyridoxal 5'-phosphate synthase,BE0002066
4.2.3.5,BE0001922
5-enolpyruvylshikimate-3-phosphate phospholyase,BE0001922
CS,BE0001922
1.7.-.-,BE0003018
acpD,BE0003018
Azo-dye reductase,BE0003018
FMN-dependent NADH-azo compound oxidoreductase,BE0003018
4.1.1.-,BE0003019
Epidermin-modifying enzyme EpiD,BE0003019
1.7.-.-,BE0002577
acpD,BE0002577
Azo-dye reductase,BE0002577
FMN-dependent NADH-azo compound oxidoreductase,BE0002577
4.2.3.5,BE0003020
5-enolpyruvylshikimate-3-phosphate phospholyase,BE0003020
CS,BE0003020
1.3.1.-,BE0003025
ymaA,BE0003026
2.5.1.-,BE0003027
4-hydroxybenzoate decarboxylase subunit B,BE0003027
pad1,BE0003027
Phenolic acid decarboxylase subunit B,BE0003027
1.1.99.31,BE0003028
L(+)-mandelate dehydrogenase,BE0003028
MDH,BE0003028
1.7.-.-,BE0003029
Azobenzene reductase,BE0003029
yhdA,BE0003029
2.7.11.1,BE0004105
Serum/glucocorticoid-regulated kinase 1,BE0004105
SGK,BE0004105
1.-.-.-,BE0003031
nfnB,BE0003031
nfsI,BE0003031
NR,BE0003031
1.-.-.-,BE0002576
Flavoprotein A,BE0002576
FMN protein FprA,BE0002576
Type A flavoprotein FprA,BE0002576
5.3.3.2,BE0003032
IDI-2,BE0003032
IPP isomerase,BE0003032
Isopentenyl diphosphate:dimethylallyl diphosphate isomerase,BE0003032
Isopentenyl pyrophosphate isomerase,BE0003032
Type 2 isopentenyl diphosphate isomerase,BE0003032
5.1.1.1,BE0001806
4.1.1.20,BE0001844
DAP decarboxylase,BE0001844
2.1.2.1,BE0001753
SHMT,BE0001753
2.1.2.10,BE0001692
Glycine cleavage system T protein,BE0001692
pmrI,BE0001788
Polymyxin resistance protein PmrI,BE0001788
yfbG,BE0001788
ysiA,BE0003045
Maltose binding protein precursor,BE0003046
2.7.4.9,BE0001932
dTMP kinase,BE0001932
Thymidine monophosphate kinase,BE0001932
TMPK,BE0001932
2.7.1.21,BE0001929
EC 3.4.21.-,BE0003047
3.1.1.1,BE0003048
Esterase II,BE0003048
1.15.1.1,BE0004453
3.4.21.39,BE0001038
Alpha-chymase,BE0001038
CYH,BE0001038
CYM,BE0001038
Mast cell protease I,BE0001038
Protein P,BE0003050
1.7.2.1,BE0001802
Cytochrome cd1,BE0001802
Cytochrome oxidase,BE0001802
Hydroxylamine reductase,BE0001802
Homeobox protein en-2,BE0004484
2.7.7.56,BE0001919
RNase PH,BE0001919
tRNA nucleotidyltransferase,BE0001919
2.5.1.18,BE0010006
GST class-alpha member 1,BE0010006
GST HA subunit 1,BE0010006
GST-epsilon,BE0010006
GSTA1-1,BE0010006
GTH1,BE0010006
2.7.7.7,BE0009350
2.7.1.21,BE0009977
3.1.27.-,BE0001572
RNase Bp,BE0001572
B lymphocyte stimulator,BE0000999
B-cell-activating factor,BE0000999
BAFF,BE0000999
BLYS,BE0000999
Dendritic cell-derived TNF-like molecule,BE0000999
TALL-1,BE0000999
TALL1,BE0000999
TNF- and APOL-related leukocyte expressed ligand 1,BE0000999
TNFSF20,BE0000999
ZTNF4,BE0000999
EH domain-binding mitotic phosphoprotein,BE0004452
EPS-15-interacting protein 1,BE0004452
p130,BE0001842
TGF-beta-3,BE0004506
1.7.2.2,BE0002028
Ammonia-forming cytochrome c nitrite reductase,BE0002028
Cytochrome c nitrite reductase,BE0002028
Cytochrome c549,BE0003051
Cytochrome c550,BE0003051
Low-potential cytochrome c,BE0003051
petK,BE0003051
Cytochrome c552,BE0003052
Cytochrome c551,BE0003053
Cytochrome C8,BE0003053
Cytochrome c551.5,BE0003054
Cytochrome c7,BE0003054
Cytochrome c553,BE0002904
(R)-limonene 6-monooxygenase,BE0002793
(S)-limonene 6-monooxygenase,BE0002793
(S)-limonene 7-monooxygenase,BE0002793
1.14.13.-,BE0002793
Cholesterol 25-hydroxylase,BE0002793
CYP2C10,BE0002793
CYPIIC9,BE0002793
Cytochrome P-450MP,BE0002793
Cytochrome P450 MP-4,BE0002793
Cytochrome P450 MP-8,BE0002793
Cytochrome P450 PB-1,BE0002793
S-mephenytoin 4-hydroxylase,BE0002793
9Hcc,BE0002872
1.11.1.5,BE0003057
CCP,BE0003057
Cytochrome c3 precursor,BE0002886
Cytochrome c' precursor,BE0003058
Cytochrome c3 precursor,BE0002916
1.7.2.1,BE0001718
Cytochrome cd1,BE0001718
Cytochrome oxidase,BE0001718
Hydroxylamine reductase,BE0001718
Cytochrome CC3,BE0001749
hmc,BE0001749
Cytochrome c'' precursor,BE0001727
Cytochrome c4 precursor,BE0001770
3.2.1.20,BE0002540
Maltase,BE0002540
3.2.1.133,BE0001639
"Glucan 1,4-alpha-maltohydrolase",BE0001639
3.4.13.-,BE0001606
Beta-Ala-His dipeptidase,BE0001606
Peptidase V,BE0001606
3.2.1.18,BE0001930
14 kDa laminin-binding protein,BE0004493
14 kDa lectin,BE0004493
Beta-galactoside-binding lectin L-14-I,BE0004493
Gal-1,BE0004493
Galaptin,BE0004493
HBL,BE0004493
HLBP14,BE0004493
HPL,BE0004493
Lactose-binding lectin 1,BE0004493
Lectin galactoside-binding soluble 1,BE0004493
Putative MAPK-activating protein PM12,BE0004493
S-Lac lectin 1,BE0004493
Sex comb on midleg homolog 1,BE0004637
colE1-i,BE0001931
mtcB,BE0001931
mukA,BE0001931
Multidrug efflux pump subunit TolC,BE0001931
Outer membrane factor TolC,BE0001931
refI,BE0001931
toc,BE0001931
weeA,BE0001931
6.1.1.3,BE0001579
Threonyl-tRNA synthetase,BE0001579
ThrRS,BE0001579
6.1.1.3,BE0001923
Threonyl-tRNA synthetase,BE0001923
ThrRS,BE0001923
1.14.20.3,BE0002848
Carbapenem synthase,BE0002848
1.17.1.8,BE0001986
HTPA reductase,BE0001986
MYO1C,BE0004532
Myosin-Ic,BE0004532
Unconventional myosin 1E,BE0004532
DMC1H,BE0004447
LIM15,BE0004447
3.5.4.3,BE0003061
GAH,BE0003061
gde,BE0003061
GDEase,BE0003061
Guanine aminohydrolase,BE0003061
"1,4-beta-D-xylan xylanohydrolase A",BE0002766
3.2.1.8,BE0002766
Xylanase A,BE0002766
Soluble cytochrome O,BE0002903
ACP,BE0001948
CAF,BE0001948
Cytosolic-activating factor,BE0001948
Fatty acid synthase acyl carrier protein,BE0001948
1.1.1.23,BE0001751
HDH,BE0001751
"cAMP-dependent protein kinase inhibitor, muscle/brain isoform",BE0003762
PKI-alpha,BE0003762
PRKACN1,BE0003762
1.21.1.1,BE0004373
C6orf71,BE0004373
DEHAL1,BE0004373
Iodotyrosine dehalogenase 1,BE0004373
IYD-1,BE0004373
3.1.-.-,BE0004370
Biphenyl hydrolase-like protein,BE0004370
Biphenyl hydrolase-related protein,BE0004370
Bph-rp,BE0004370
Breast epithelial mucin-associated antigen,BE0004370
MCNAA,BE0004370
VACVase,BE0004370
F420-dependent protein,BE0003066
1.11.1.-,BE0003067
3.4.22.60,BE0001826
Apoptotic protease Mch-3,BE0001826
CASP-7,BE0001826
CMH-1,BE0001826
ICE-LAP3,BE0001826
ICE-like apoptotic protease 3,BE0001826
MCH3,BE0001826
3.4.22.-,BE0001729
p23,BE0001729
3.2.1.8,BE0003068
Xylanase 10C,BE0003068
XYLF,BE0003068
xynF,BE0003068
3.2.1.156,BE0003069
Rex,BE0003069
"1,4-beta-D-xylan xylanohydrolase",BE0003071
3.2.1.8,BE0003071
Xylanase,BE0003071
EC 3.2.1.8,BE0003073
"Endo-1,4-beta-xylanase precursor",BE0003073
3.2.1.8,BE0002828
3.1.3.2,BE0001102
5'-NT,BE0001102
5'-nucleotidase,BE0001102
Ecto-5'-nucleotidase,BE0001102
PAP,BE0001102
Thiamine monophosphatase,BE0001102
TMPase,BE0001102
2.5.1.7,BE0001252
Enoylpyruvate transferase,BE0001252
EPT,BE0001252
murZ,BE0001252
UDP-N-acetylglucosamine enolpyruvyl transferase,BE0001252
2.7.7.23,BE0003075
2.4.1.101,BE0004519
GGNT1,BE0004519
GlcNAc-T I,BE0004519
GLCT1,BE0004519
GLYT1,BE0004519
GNT-I,BE0004519
MGAT,BE0004519
N-glycosyl-oligosaccharide-glycoprotein N-acetylglucosaminyltransferase I,BE0004519
3.1.4.11,BE0004490
Phosphoinositide phospholipase C-delta-1,BE0004490
Phospholipase C-delta-1,BE0004490
Phospholipase C-III,BE0004490
PLC-delta-1,BE0004490
PLC-III,BE0004490
INSP3R1,BE0004522
IP3 receptor isoform 1,BE0004522
IP3R 1,BE0004522
"Type 1 inositol 1,4,5-trisphosphate receptor",BE0004522
Type 1 InsP3 receptor,BE0004522
4.6.1.12,BE0001617
MECDP-synthase,BE0001617
"Alpha-2,3/8-sialyltransferase",BE0002073
2.4.2.1,BE0001576
deoD,BE0001576
Inosine phosphorylase,BE0001576
Inosine-guanosine phosphorylase,BE0001576
PNP,BE0001576
3.6.1.23,BE0001205
dUTP pyrophosphatase,BE0001205
dUTPase,BE0001205
"Deoxyuridine triphosphatase, putative",BE0003078
EC 3.6.1.23,BE0003078
2.7.7.49,BE0003079
RT,BE0003079
16S pseudouridylate 516 synthase,BE0002034
16S rRNA pseudouridine(516) synthase,BE0002034
5.4.99.19,BE0002034
rRNA pseudouridylate synthase A,BE0002034
rRNA-uridine isomerase A,BE0002034
yejD,BE0002034
3.2.2.27,BE0001918
UDG,BE0001918
UNG,BE0001918
3.2.2.27,BE0001925
UDG,BE0001925
2.4.2.2,BE0003081
pyn,BE0003081
PYNP,BE0003081
2.1.1.-,BE0001915
3.2.1.177,BE0001920
LAG2,BE0001926
Lymphokine LAG-2,BE0001926
NKG5,BE0001926
Protein NKG5,BE0001926
T-cell activation protein 519,BE0001926
TLA519,BE0001926
EC 5.1.3.2,BE0002617
cyp102,BE0001563
Cytochrome P450(BM-3),BE0001563
Cytochrome P450BM-3,BE0001563
3.1.27.-,BE0001924
RNase 4,BE0001924
RNS4,BE0001924
3.5.2.6,BE0001755
2.1.3.2,BE0001928
Aspartate transcarbamylase,BE0001928
ATCase,BE0001928
6.3.5.5,BE0002227
1.1.1.25,BE0001927
SD,BE0001927
1.2.1.11,BE0001681
ASA dehydrogenase,BE0001681
Aspartate-beta-semialdehyde dehydrogenase,BE0001681
1.6.1.2,BE0002072
dIII,BE0002072
Nicotinamide nucleotide transhydrogenase subunit beta,BE0002072
nntB,BE0002072
Proton-translocating transhydrogenase NADP(H)-binding component,BE0002072
Pyridine nucleotide transhydrogenase subunit beta,BE0002072
1.1.1.100,BE0002069
3-ketoacyl-acyl carrier protein reductase,BE0002069
Beta-ketoacyl-ACP reductase,BE0002069
Beta-Ketoacyl-acyl carrier protein reductase,BE0002069
1.1.-.-,BE0003011
SDR24C1,BE0003011
Short-chain dehydrogenase/reductase family 24C member 1,BE0003011
1.-.-.-,BE0003118
1.3.1.34,BE0003119
"2,4-dienoyl-CoA reductase [NADPH]",BE0003119
4-enoyl-CoA reductase [NADPH],BE0003119
DECR,BE0003119
SDR18C1,BE0003119
Short chain dehydrogenase/reductase family 18C member 1,BE0003119
1.1.1.188,BE0003121
Prostaglandin F2-alpha synthase,BE0003121
1.1.1.-,BE0003122
AKR11B,BE0003122
GSP69,BE0003122
1.5.1.-,BE0003123
1.1.1.346,BE0002618
"2,5-DKG reductase A",BE0002618
AKR5C,BE0002618
1.1.1.-,BE0002574
AKR11A,BE0002574
VEG147,BE0002574
Vegetative protein 147,BE0002574
yxbF,BE0002574
1.3.1.-,BE0003795
15-oxoprostaglandin 13-reductase,BE0003795
LTB4DH,BE0003795
NADP-dependent leukotriene B4 12-hydroxydehydrogenase,BE0003795
PRG-1,BE0003795
"NADH-dependent butanol dehydrogenase, putative",BE0003125
1.2.1.4,BE0003126
2.4.2.4,BE0001995
TdRPase,BE0001995
tpp,BE0001995
ttg,BE0001995
3.2.2.4,BE0002027
Toluene efflux pump ttgABC operon repressor,BE0004096
KIAA1310,BE0009091
Non-specific lethal 3 homolog,BE0009091
NSL complex protein NSL3,BE0009091
NSL3,BE0009091
PRTD,BE0009091
Serum inhibited-related protein,BE0009091
SI1,BE0009091
Testis development protein PRTD,BE0009091
3.5.2.6,BE0002029
SHV-2A,BE0002029
shv2,BE0002029
4.2.1.147,BE0001722
Fae,BE0001722
Formaldehyde-activating enzyme,BE0001722
3.6.1.6,BE0001746
Apyrase homolog,BE0001746
Putative MAPK-activating protein PM09,BE0001746
Putative NF-kappa-B-activating protein 107,BE0001746
SCAN-1,BE0001746
SHAPY,BE0001746
2.7.11.22,BE0002207
C-2K,BE0002207
CDC2L4,BE0002207
Cell division cycle 2-like protein kinase 4,BE0002207
Cell division protein kinase 9,BE0002207
Serine/threonine-protein kinase PITALRE,BE0002207
TAK,BE0002207
Tat-associated kinase complex catalytic subunit,BE0002207
2.7.11.22,BE0002212
CDKN6,BE0002212
Cell division protein kinase 6,BE0002212
Serine/threonine-protein kinase PLSTIRE,BE0002212
2.7.11.22,BE0002224
Cell division protein kinase 8,BE0002224
Mediator complex subunit CDK8,BE0002224
Mediator of RNA polymerase II transcription subunit CDK8,BE0002224
Protein kinase K35,BE0002224
p55,BE0001139
p60,BE0001139
TNF-R1,BE0001139
TNF-RI,BE0001139
TNFAR,BE0001139
TNFR-I,BE0001139
TNFR1,BE0001139
Tumor necrosis factor receptor 1,BE0001139
Tumor necrosis factor receptor type I,BE0001139
5.3.3.1,BE0001236
Delta(5)-3-ketosteroid isomerase,BE0001236
2.1.1.45,BE0003128
TS,BE0003128
5.3.1.24,BE0001549
PRAI,BE0001549
trpF,BE0001558
3.5.99.10,BE0002076
Enamine/imine deaminase,BE0002076
yjgF,BE0002076
2.7.1.69,BE0001803
celA,BE0001803
"PTS system N,N'-diacetylchitobiose-specific EIIB component",BE0001803
4.1.1.15,BE0003129
GAD-alpha,BE0003129
gadS,BE0003129
3.5.4.5,BE0001980
CDA,BE0001980
Cytidine aminohydrolase,BE0001980
SPBP,BE0002032
6.3.2.1,BE0004567
Pantoate--beta-alanine ligase,BE0004567
Pantoate-activating enzyme,BE0004567
PS,BE0004567
5.3.99.10,BE0001562
2.5.1.15,BE0003133
DHPS,BE0003133
Dihydropteroate pyrophosphorylase,BE0003133
2.5.1.15,BE0001974
DHPS,BE0001974
Dihydropteroate pyrophosphorylase,BE0001974
3.1.4.35,BE0003134
3.4.21.75,BE0002397
Dibasic-processing enzyme,BE0002397
FUR,BE0002397
PACE,BE0002397
Paired basic amino acid residue-cleaving enzyme,BE0002397
PCSK3,BE0002397
2.3.1.181,BE0004039
Lipoate-protein ligase B,BE0004039
Lipoyl/octanoyl transferase,BE0004039
Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase,BE0004039
SubName: Putative uncharacterized protein tcp14,BE0004040
PpcA,BE0002929
1.2.1.22,BE0004054
ald,BE0004054
Aldehyde dehydrogenase A,BE0004054
Glycolaldehyde dehydrogenase,BE0004054
AcrAB-TolC multidrug efflux pump subunit AcrB,BE0001817
acrE,BE0001817
Acridine resistance protein B,BE0001817
1.9.3.1,BE0004055
Cytochrome aa3 subunit 1,BE0004055
Cytochrome c oxidase polypeptide I,BE0004055
1.9.3.1,BE0004056
coxII,BE0004056
ctaB,BE0004056
Cytochrome aa3 subunit 2,BE0004056
Cytochrome c oxidase polypeptide II,BE0004056
Oxidase aa(3) subunit 2,BE0004056
3.2.1.14,BE0003135
Chitinase B1,BE0003135
C-X-C motif chemokine 7,BE0000946
CTAP3,BE0000946
CXCL7,BE0000946
LDGF,BE0000946
Leukocyte-derived growth factor,BE0000946
Macrophage-derived growth factor,BE0000946
MDGF,BE0000946
PBP,BE0000946
SCYB7,BE0000946
Small-inducible cytokine B7,BE0000946
TGB1,BE0000946
THBGB1,BE0000946
2.5.1.46,BE0001149
DHS,BE0001149
DS,BE0001149
EC 3.6.1.23,BE0003137
3.1.31.1,BE0001977
Micrococcal nuclease,BE0001977
Staphylococcal nuclease,BE0001977
TNase,BE0001977
3.4.21.100,BE0001936
Pepstatin-insensitive carboxyl proteinase,BE0001936
Pseudomonapepsin,BE0001936
bla vim-2,BE0003138
bla-VIM-2,BE0003138
blasVIM-2,BE0003138
blaVIM2,BE0003138
blm,BE0003138
Class B beta-lactamase,BE0003138
Class B carbapenemase VIM-2,BE0003138
Metallo beta lactamase VIM-2,BE0003138
Metallo beta-lactamase,BE0003138
Metallo-beta-lactamase,BE0003138
Metallo-beta-lactamase VIM-2,BE0003138
VIM-2,BE0003138
VIM-2 metallo-beta-lactamase,BE0003138
VIM-2 protein,BE0003138
Sugar-phosphate isomerase,BE0003139
3.4.22.15,BE0002135
Cathepsin L,BE0002135
CTSL1,BE0002135
Major excreted protein,BE0002135
MEP,BE0002135
3-methylaspartase ammonia-lyase,BE0002760
4.3.1.2,BE0002760
Beta-methylaspartase,BE0002760
MAL,BE0002760
Peroxiredoxin,BE0003140
PfAOP,BE0003140
3.5.1.88,BE0003141
PDF,BE0003141
Polypeptide deformylase,BE0003141
C9orf19,BE0003142
GAPR-1,BE0003142
GAPR1,BE0003142
Glioma pathogenesis-related protein 2,BE0003142
GliPR 2,BE0003142
3.5.1.88,BE0003144
PDF,BE0003144
Polypeptide deformylase,BE0003144
2.7.4.13,BE0001970
DNK,BE0001970
Gp1,BE0001970
3.1.3.48,BE0001705
CDC25HU2,BE0001705
Dual specificity phosphatase Cdc25B,BE0001705
2.4.2.9,BE0001973
UMP pyrophosphorylase,BE0001973
UPRTase,BE0001973
3.1.13.1,BE0001938
Estrogen-regulated transcript 45 protein,BE0001938
HEM45,BE0001938
Promyelocytic leukemia nuclear body-associated protein ISG20,BE0001938
4.1.1.23,BE0001956
OMP decarboxylase,BE0001956
OMPDCase,BE0001956
OMPdecase,BE0001956
2.4.2.9,BE0001963
UMP pyrophosphorylase,BE0001963
UPRTase,BE0001963
2.7.1.148,BE0001574
4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase,BE0001574
CMK,BE0001574
3.1.1.85,BE0001630
bioB,BE0001630
Biotin synthesis protein BioH,BE0001630
Carboxylesterase BioH,BE0001630
3.1.1.32,BE0002041
Detergent-resistant phospholipase A,BE0002041
DR-phospholipase A,BE0002041
OM PLA,BE0002041
OMPLA,BE0002041
Outer membrane phospholipase A,BE0002041
Phosphatidylcholine 1-acylhydrolase,BE0002041
Sulfate adenylyltransferase,BE0003166
2.5.1.63,BE0003167
5'-FDAS,BE0003167
5'-fluorodeoxyadenosine synthase,BE0003167
Fluorinase,BE0003167
Fiber protein,BE0003168
ZAG,BE0002857
Zn-alpha-2-GP,BE0002857
ZNGP1,BE0002857
Fiber protein,BE0003170
ICRF,BE0000912
Islet cells regeneration factor,BE0000912
Islet of Langerhans regenerating protein,BE0000912
Pancreatic stone protein,BE0000912
Pancreatic thread protein,BE0000912
PSP,BE0000912
PSPS,BE0000912
PSPS1,BE0000912
PTP,BE0000912
REG,BE0000912
REG-1-alpha,BE0000912
Regenerating islet-derived protein 1-alpha,BE0000912
Regenerating protein I alpha,BE0000912
3.2.1.129,BE0001992
Endo-N,BE0001992
Endosialidase,BE0001992
G102,BE0001992
3.2.1.18,BE0001978
1.1.1.133,BE0001971
dTDP-4-keto-L-rhamnose reductase,BE0001971
dTDP-6-deoxy-L-lyxo-4-hexulose reductase,BE0001971
dTDP-6-deoxy-L-mannose dehydrogenase,BE0001971
dTDP-L-rhamnose synthase,BE0001971
rmlD,BE0001971
4.1.1.37,BE0001629
UPD,BE0001629
Env polyprotein,BE0002816
3.5.1.-,BE0001989
Peptidoglycan MurNAc deacetylase,BE0001989
yfjS,BE0001989
Adhesion inhibitory receptor molecule 1,BE0001648
AIRM-1,BE0001648
AIRM1,BE0001648
CDw328,BE0001648
D-siglec,BE0001648
p75,BE0001648
QA79 membrane protein,BE0001648
Siglec-7,BE0001648
3-dehydroquinase,BE0001819
4.2.1.10,BE0001819
DHQ1,BE0001819
Type I dehydroquinase,BE0001819
Type I DHQase,BE0001819
4.2.1.46,BE0002590
4.2.1.46,BE0001740
BHLHD1,BE0005540
Class D basic helix-loop-helix protein 1,BE0005540
SREBP-1,BE0005540
SREBP1,BE0005540
Sterol regulatory element-binding transcription factor 1,BE0005540
2.7.11.2,BE0004330
PDHK3,BE0004330
Pyruvate dehydrogenase kinase isoform 3,BE0004330
2.7.13.3,BE0004331
phoZ,BE0004331
Sensor histidine protein kinase/phosphatase PhoQ,BE0004331
2.1.1.45,BE0004794
Thymidylate synthase A,BE0004794
TS 1,BE0004794
TS A,BE0004794
TSase A,BE0004794
2.4.2.6,BE0001676
N-deoxyribosyltransferase,BE0001676
3.4.22.27,BE0001646
2.8.1.6,BE0001731
6.3.3.3,BE0004052
Dethiobiotin synthase,BE0004052
DTB synthetase,BE0004052
DTBS,BE0004052
2.7.11.13,BE0003889
aPKC-lambda/iota,BE0003889
Atypical protein kinase C-lambda/iota,BE0003889
DXS1179E,BE0003889
nPKC-iota,BE0003889
PRKC-lambda/iota,BE0003889
Liver X receptor beta,BE0001598
LXRB,BE0001598
NER,BE0001598
Nuclear receptor NER,BE0001598
Nuclear receptor subfamily 1 group H member 2,BE0001598
Ubiquitously-expressed nuclear receptor,BE0001598
UNR,BE0001598
1.13.11.-,BE0001976
1.11.1.10,BE0003176
Chloride peroxidase,BE0003176
Chloroperoxidase T,BE0003176
CPO-T,BE0003176
cpoT,BE0003176
"1,2-HQD",BE0003177
1.13.11.37,BE0003177
2.1.2.11,BE0001744
Ketopantoate hydroxymethyltransferase,BE0001744
KPHMT,BE0001744
HNF-4-gamma,BE0003179
NR2A2,BE0003179
Nuclear receptor subfamily 2 group A member 2,BE0003179
BET3,BE0003181
BET3 homolog,BE0003181
Lactose synthase B protein,BE0003601
Lysozyme-like protein 7,BE0003601
LYZL7,BE0003601
2.1.2.8,BE0003183
dCMP HMase,BE0003183
dCMP hydroxymethylase,BE0003183
Deoxycytidylate hydroxymethylase,BE0003183
3.5.2.-,BE0001725
3.5.2.6,BE0001733
oxa1,BE0001733
Penicillinase,BE0001733
3.5.2.-,BE0001775
Non-ATP-dependent L-selective hydantoinase,BE0001775
3.5.2.-,BE0001715
6.1.1.21,BE0001795
HisRS,BE0001795
Histidyl-tRNA synthetase,BE0001795
3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA,BE0001829
4.2.1.59,BE0001829
Beta-hydroxydecanoyl thioester dehydrase,BE0001829
Trans-2-decenoyl-[acyl-carrier-protein] isomerase,BE0001829
3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabA,BE0004016
4.2.1.59,BE0004016
Beta-hydroxydecanoyl thioester dehydrase,BE0004016
Trans-2-decenoyl-[acyl-carrier-protein] isomerase,BE0004016
1.7.2.1,BE0001495
Cu-NIR,BE0001495
xprA,BE0002075
Heat shock protein 33,BE0003186
HSP33,BE0003186
yrfI,BE0003186
1.8.4.14,BE0003187
fRMsr,BE0003187
yebR,BE0003187
3.5.1.-,BE0003188
Regulator of RNase III activity,BE0003188
ARFL3,BE0004638
3.5.2.6,BE0003189
Cefuroximase,BE0003189
cumA,BE0003189
3.1.3.45,BE0003190
KDO 8-P phosphatase,BE0003190
H-l(3)mbt,BE0003191
KIAA0681,BE0003191
L(3)mbt protein homolog,BE0003191
L3MBT,BE0003191
L3MBTL,BE0003191
L3MBTL1,BE0003191
3.1.26.11,BE0003192
RNase Z,BE0003192
tRNA 3 endonuclease,BE0003192
tRNase Z,BE0003192
