category,description,parent_key
process,C21-steroid hormone metabolic process,BE0001679
process,steroid metabolic process,BE0001679
component,blood microparticle,BE0003805
component,external side of plasma membrane,BE0003805
component,extracellular exosome,BE0003805
component,extracellular region,BE0003805
component,extracellular space,BE0003805
component,"immunoglobulin complex, circulating",BE0003805
function,antigen binding,BE0003805
function,immunoglobulin receptor binding,BE0003805
process,B cell receptor signaling pathway,BE0003805
process,complement activation,BE0003805
process,"complement activation, classical pathway",BE0003805
process,defense response to bacterium,BE0003805
process,Fc-epsilon receptor signaling pathway,BE0003805
process,Fc-gamma receptor signaling pathway involved in phagocytosis,BE0003805
process,innate immune response,BE0003805
process,"phagocytosis, engulfment",BE0003805
process,"phagocytosis, recognition",BE0003805
process,positive regulation of B cell activation,BE0003805
process,receptor-mediated endocytosis,BE0003805
function,"transferase activity, transferring pentosyl groups",BE0002841
process,nucleoside metabolic process,BE0002841
component,apical part of cell,BE0001909
component,external side of plasma membrane,BE0001909
component,extracellular exosome,BE0001909
component,extracellular region,BE0001909
component,extracellular space,BE0001909
component,lysosomal lumen,BE0001909
component,lysosome,BE0001909
component,microvillus,BE0001909
component,neuron projection,BE0001909
component,nucleolus,BE0001909
component,perikaryon,BE0001909
component,secretory granule,BE0001909
function,aminopeptidase activity,BE0001909
function,cysteine-type carboxypeptidase activity,BE0001909
function,cysteine-type endopeptidase activity,BE0001909
function,cysteine-type peptidase activity,BE0001909
function,peptide binding,BE0001909
process,antigen processing and presentation of exogenous peptide antigen via MHC class II,BE0001909
process,autophagic cell death,BE0001909
process,cellular response to starvation,BE0001909
process,decidualization,BE0001909
process,extracellular matrix disassembly,BE0001909
process,extracellular matrix organization,BE0001909
process,hair follicle morphogenesis,BE0001909
process,multicellular organismal aging,BE0001909
process,negative regulation of keratinocyte proliferation,BE0001909
process,nerve development,BE0001909
process,protein autoprocessing,BE0001909
process,proteolysis involved in cellular protein catabolic process,BE0001909
process,regulation of actin cytoskeleton reorganization,BE0001909
process,response to glucocorticoid,BE0001909
process,response to glucose,BE0001909
process,response to gonadotropin,BE0001909
process,Sertoli cell differentiation,BE0001909
process,spermatogenesis,BE0001909
component,plasma membrane,BE0001895
component,nucleoplasm,BE0002842
function,metal ion binding,BE0002842
function,RNA polymerase II regulatory region sequence-specific DNA binding,BE0002842
function,"transcription factor activity, sequence-specific DNA binding",BE0002842
process,multicellular organismal development,BE0002842
process,"regulation of transcription, DNA-templated",BE0002842
process,"transcription, DNA-templated",BE0002842
component,cytoplasm,BE0004473
component,cytosol,BE0004473
component,nucleus,BE0004473
function,orotate phosphoribosyltransferase activity,BE0004473
function,orotidine-5'-phosphate decarboxylase activity,BE0004473
process,'de novo' pyrimidine nucleobase biosynthetic process,BE0004473
process,'de novo' UMP biosynthetic process,BE0004473
process,cellular response to drug,BE0004473
process,female pregnancy,BE0004473
process,lactation,BE0004473
process,nucleobase-containing small molecule metabolic process,BE0004473
process,pyrimidine nucleobase metabolic process,BE0004473
process,pyrimidine nucleoside biosynthetic process,BE0004473
process,small molecule metabolic process,BE0004473
process,UMP biosynthetic process,BE0004473
component,cytoplasm,BE0001677
component,cytosol,BE0001677
function,carboxy-lyase activity,BE0001677
function,orotidine-5'-phosphate decarboxylase activity,BE0001677
process,'de novo' pyrimidine nucleobase biosynthetic process,BE0001677
process,'de novo' UMP biosynthetic process,BE0001677
process,nucleobase-containing small molecule interconversion,BE0001677
process,UMP biosynthetic process,BE0001677
function,diaminopimelate dehydrogenase activity,BE0001593
process,diaminopimelate biosynthetic process,BE0001593
process,lysine biosynthetic process via diaminopimelate,BE0001593
function,metal ion binding,BE0002843
function,sequence-specific DNA binding,BE0002843
function,"transcription factor activity, sequence-specific DNA binding",BE0002843
process,"regulation of transcription, DNA-templated",BE0002843
component,cytoplasm,BE0001903
function,GDP-L-fucose synthase activity,BE0001903
function,isomerase activity,BE0001903
function,NADP+ binding,BE0001903
process,'de novo' GDP-L-fucose biosynthetic process,BE0001903
process,colanic acid biosynthetic process,BE0001903
component,cytoplasm,BE0001908
function,phosphate acetyltransferase activity,BE0001908
process,acetyl-CoA biosynthetic process,BE0001908
component,cytoplasm,BE0004008
function,nickel cation binding,BE0004008
function,urease activity,BE0004008
process,urea catabolic process,BE0004008
component,cytoplasm,BE0004009
function,urease activity,BE0004009
process,urea catabolic process,BE0004009
component,cytoplasm,BE0004010
function,nickel cation binding,BE0004010
function,urease activity,BE0004010
process,urea catabolic process,BE0004010
component,integral component of membrane,BE0003925
component,organelle inner membrane,BE0003925
component,plasma membrane,BE0003925
component,plasma membrane light-harvesting complex,BE0003925
function,bacteriochlorophyll binding,BE0003925
function,"electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity",BE0003925
function,metal ion binding,BE0003925
process,"photosynthesis, light reaction",BE0003925
process,protein-chromophore linkage,BE0003925
component,integral component of membrane,BE0003926
component,plasma membrane,BE0003926
component,plasma membrane light-harvesting complex,BE0003926
function,bacteriochlorophyll binding,BE0003926
function,"electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity",BE0003926
function,metal ion binding,BE0003926
process,"photosynthesis, light reaction",BE0003926
process,protein-chromophore linkage,BE0003926
component,cytoplasm,BE0004011
function,methyltransferase activity,BE0004011
function,RNA binding,BE0004011
process,rRNA processing,BE0004011
function,"hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances",BE0002845
function,cobalt ion binding,BE0004075
function,iron ion binding,BE0004075
function,manganese ion binding,BE0004075
function,metalloaminopeptidase activity,BE0004075
function,nickel cation binding,BE0004075
process,methionine metabolic process,BE0004075
process,protein initiator methionine removal involved in protein maturation,BE0004075
component,extracellular exosome,BE0001764
component,mitochondrial inner membrane,BE0001764
component,mitochondrial matrix,BE0001764
component,mitochondrion,BE0001764
function,dodecenoyl-CoA delta-isomerase activity,BE0001764
function,intramolecular oxidoreductase activity,BE0001764
process,cellular lipid metabolic process,BE0001764
process,fatty acid beta-oxidation,BE0001764
process,small molecule metabolic process,BE0001764
component,axon,BE0001745
component,extracellular exosome,BE0001745
component,mitochondrial matrix,BE0001745
component,mitochondrion,BE0001745
component,nucleus,BE0001745
function,acyl-CoA dehydrogenase activity,BE0001745
function,electron carrier activity,BE0001745
function,fatty-acyl-CoA binding,BE0001745
function,flavin adenine dinucleotide binding,BE0001745
function,identical protein binding,BE0001745
function,medium-chain-acyl-CoA dehydrogenase activity,BE0001745
function,"oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor",BE0001745
process,carnitine biosynthetic process,BE0001745
process,"carnitine metabolic process, CoA-linked",BE0001745
process,cellular lipid metabolic process,BE0001745
process,fatty acid beta-oxidation,BE0001745
process,fatty acid beta-oxidation using acyl-CoA dehydrogenase,BE0001745
process,lipid homeostasis,BE0001745
process,medium-chain fatty acid catabolic process,BE0001745
process,medium-chain fatty acid metabolic process,BE0001745
process,oxidation-reduction process,BE0001745
process,small molecule metabolic process,BE0001745
component,acetyl-CoA carboxylase complex,BE0002846
function,acetyl-CoA carboxylase activity,BE0002846
process,fatty acid biosynthetic process,BE0002846
function,"biphenyl-2,3-diol 1,2-dioxygenase activity",BE0001672
function,ferrous iron binding,BE0001672
process,aromatic compound catabolic process,BE0001672
process,xenobiotic catabolic process,BE0001672
