resource,identifier,parent_key
UniProt Accession,BGAT_HUMAN,BE0000214
GenBank Gene Database,X52644,BE0001454
GenBank Protein Database,809684,BE0001454
UniProtKB,P17443,BE0001454
UniProt Accession,MURG_ECOLI,BE0001454
GenBank Gene Database,AY196198,BE0002709
UniProtKB,Q84FH6,BE0002709
UniProt Accession,AROH_THETH,BE0002709
HUGO Gene Nomenclature Committee (HGNC),HGNC:10675,BE0004444
UniProtKB,Q99470,BE0004444
UniProt Accession,SDF2_HUMAN,BE0004444
GenBank Gene Database,X52898,BE0001536
GenBank Protein Database,10609,BE0001536
UniProtKB,P22513,BE0001536
UniProt Accession,G3PG_TRYCR,BE0001536
GenBank Gene Database,M76470,BE0001540
GenBank Protein Database,147555,BE0001540
UniProtKB,P0A794,BE0001540
UniProt Accession,PDXJ_ECOLI,BE0001540
GenBank Gene Database,BX321856,BE0002711
UniProtKB,Q820S6,BE0002711
UniProt Accession,Q820S6_NITEU,BE0002711
HUGO Gene Nomenclature Committee (HGNC),HGNC:5173,BE0001076
GenAtlas,HRAS,BE0001076
GenBank Gene Database,J00277,BE0001076
GenBank Protein Database,190891,BE0001076
Guide to Pharmacology,2822,BE0001076
UniProtKB,P01112,BE0001076
UniProt Accession,RASH_HUMAN,BE0001076
GenBank Gene Database,U38840,BE0001514
GenBank Protein Database,1063668,BE0001514
UniProtKB,Q56313,BE0001514
UniProt Accession,RUVB_THEMA,BE0001514
GenBank Gene Database,M17873,BE0001477
GenBank Protein Database,145833,BE0001477
UniProtKB,P32890,BE0001477
UniProt Accession,ELBP_ECOLX,BE0001477
GenBank Gene Database,X00171,BE0001496
GenBank Protein Database,48348,BE0001496
UniProtKB,P01556,BE0001496
UniProt Accession,CHTB_VIBCH,BE0001496
GenBank Gene Database,AE000657,BE0001449
GenBank Protein Database,2982869,BE0001449
UniProtKB,O66529,BE0001449
UniProt Accession,RISB_AQUAE,BE0001449
HUGO Gene Nomenclature Committee (HGNC),HGNC:15769,BE0001515
GenAtlas,NT5M,BE0001515
GenBank Gene Database,AJ277557,BE0001515
GenBank Protein Database,9408106,BE0001515
UniProtKB,Q9NPB1,BE0001515
UniProt Accession,NT5M_HUMAN,BE0001515
GenBank Gene Database,AB008763,BE0002713
UniProtKB,O82839,BE0002713
UniProt Accession,O82839_BACSP,BE0002713
GenBank Gene Database,X64141,BE0001560
GenBank Protein Database,312906,BE0001560
UniProtKB,P09598,BE0001560
UniProt Accession,PHLC_BACCE,BE0001560
GenBank Gene Database,AF009224,BE0001459
GenBank Protein Database,2996611,BE0001459
UniProtKB,P07773,BE0001459
UniProt Accession,CATA_ACIAD,BE0001459
GenBank Gene Database,X14777,BE0001532
GenBank Protein Database,4185897,BE0001532
UniProtKB,P06608,BE0001532
UniProt Accession,ASPG_DICCH,BE0001532
GenBank Gene Database,BA000033,BE0001483
GenBank Protein Database,21205025,BE0001483
UniProtKB,P0A094,BE0001483
UniProt Accession,NOSO_STAAW,BE0001483
GenBank Gene Database,AB051423,BE0002714
UniProtKB,Q93UV9,BE0002714
UniProt Accession,Q93UV9_9BACI,BE0002714
GenBank Gene Database,AJ438208,BE0001786
GenBank Protein Database,19571548,BE0001786
UniProtKB,P29422,BE0001786
UniProt Accession,CATA_MICLU,BE0001786
GenBank Gene Database,L20897,BE0001547
GenBank Protein Database,304887,BE0001547
UniProtKB,P33221,BE0001547
UniProt Accession,PURT_ECOLI,BE0001547
GenBank Gene Database,M13747,BE0001476
GenBank Protein Database,147425,BE0001476
UniProtKB,P08179,BE0001476
UniProt Accession,PUR3_ECOLI,BE0001476
GenBank Gene Database,M24516,BE0001500
GenBank Protein Database,151013,BE0001500
UniProtKB,P13507,BE0001500
UniProt Accession,AMT4_PSEST,BE0001500
GenBank Gene Database,D13178,BE0001427
GenBank Protein Database,398125,BE0001427
UniProtKB,Q08751,BE0001427
UniProt Accession,NEPU2_THEVU,BE0001427
GenBank Gene Database,M38051,BE0001551
GenBank Protein Database,162317,BE0001551
UniProtKB,P28593,BE0001551
UniProt Accession,TYTR_TRYCR,BE0001551
GenBank Gene Database,U00096,BE0002715
UniProtKB,P29208,BE0002715
UniProt Accession,MENC_ECOLI,BE0002715
GenBank Gene Database,CP000088,BE0004273
GenBank Protein Database,71914139,BE0004273
UniProtKB,Q47Q21,BE0004273
UniProt Accession,Q47Q21_THEFY,BE0004273
GenBank Gene Database,BA000022,BE0002716
UniProtKB,P74334,BE0002716
UniProt Accession,ACOX_SYNY3,BE0002716
HUGO Gene Nomenclature Committee (HGNC),HGNC:319,BE0004104
GenBank Gene Database,M55172,BE0004104
GenBank Protein Database,178259,BE0004104
UniProtKB,P16112,BE0004104
UniProt Accession,PGCA_HUMAN,BE0004104
GenBank Gene Database,X16640,BE0001469
GenBank Protein Database,40048,BE0001469
UniProtKB,P13376,BE0001469
UniProt Accession,G6PIB_GEOSE,BE0001469
GenBank Gene Database,M24488,BE0002002
GenBank Protein Database,450371,BE0002002
UniProtKB,P0ACB2,BE0002002
UniProt Accession,HEM2_ECOLI,BE0002002
HUGO Gene Nomenclature Committee (HGNC),HGNC:4367,BE0001432
GenAtlas,GM2A,BE0001432
GenBank Gene Database,M76477,BE0001432
GenBank Protein Database,183357,BE0001432
UniProtKB,P17900,BE0001432
UniProt Accession,SAP3_HUMAN,BE0001432
HUGO Gene Nomenclature Committee (HGNC),HGNC:9582,BE0005561
Guide to Pharmacology,334,BE0005561
UniProtKB,P25105,BE0005561
UniProt Accession,PTAFR_HUMAN,BE0005561
GenBank Gene Database,AY323899,BE0002008
GenBank Protein Database,33302311,BE0002008
UniProtKB,Q53ZE5,BE0002008
UniProt Accession,PYRDA_LACLC,BE0002008
GenBank Gene Database,M24493,BE0002606
UniProtKB,P00362,BE0002606
UniProt Accession,G3P_GEOSE,BE0002606
GenBank Gene Database,L38521,BE0002717
UniProtKB,Q59931,BE0002717
UniProt Accession,GAPN_STRMU,BE0002717
GenBank Gene Database,X02662,BE0002057
UniProtKB,P0A9B2,BE0002057
UniProt Accession,G3P1_ECOLI,BE0002057
GenBank Gene Database,X13166,BE0001457
GenBank Protein Database,60691,BE0001457
UniProtKB,P68638,BE0001457
UniProt Accession,VCP_VACCW,BE0001457
GenBank Gene Database,X04436,BE0001411
GenBank Protein Database,40770,BE0001411
UniProtKB,P04958,BE0001411
UniProt Accession,TETX_CLOTE,BE0001411
GenBank Gene Database,AP008226,BE0001471
GenBank Protein Database,55771665,BE0001471
UniProtKB,P59846,BE0001471
UniProt Accession,ASSY_THET8,BE0001471
GenBank Gene Database,K01393,BE0001468
GenBank Protein Database,1480200,BE0001468
UniProtKB,P06820,BE0001468
UniProt Accession,NRAM_I67A0,BE0001468
GenBank Gene Database,D00694,BE0001517
GenBank Protein Database,216583,BE0001517
UniProtKB,P22939,BE0001517
UniProt Accession,ISPA_ECOLI,BE0001517
GenBank Gene Database,X03933,BE0004050
GenBank Protein Database,39186,BE0004050
UniProtKB,P58758,BE0004050
UniProt Accession,IPTZ_AGRFC,BE0004050
UniProtKB,P16384,BE0004051
UniProt Accession,MIAA_ECOLI,BE0004051
GenBank Gene Database,J04423,BE0001519
GenBank Protein Database,457106,BE0001519
UniProtKB,P12995,BE0001519
UniProt Accession,BIOA_ECOLI,BE0001519
GenBank Gene Database,L42023,BE0001488
GenBank Protein Database,1573012,BE0001488
UniProtKB,P43777,BE0001488
UniProt Accession,HPPK_HAEIN,BE0001488
GenBank Gene Database,AY143338,BE0001286
GenBank Protein Database,3093419,BE0001286
UniProtKB,P20906,BE0001286
UniProt Accession,MDLC_PSEPU,BE0001286
GenBank Gene Database,M19043,BE0001498
GenBank Protein Database,151352,BE0001498
UniProtKB,P11444,BE0001498
UniProt Accession,MANR_PSEPU,BE0001498
GenBank Gene Database,L26052,BE0001530
GenBank Protein Database,415664,BE0001530
UniProtKB,P46828,BE0001530
UniProt Accession,CCPA_BACME,BE0001530
GenBank Gene Database,Z48540,BE0001490
GenBank Protein Database,5730324,BE0001490
UniProtKB,P51691,BE0001490
UniProt Accession,ARS_PSEAE,BE0001490
HUGO Gene Nomenclature Committee (HGNC),HGNC:11425,BE0001197
GenAtlas,STS,BE0001197
GenBank Gene Database,J04964,BE0001197
GenBank Protein Database,338565,BE0001197
UniProtKB,P08842,BE0001197
UniProt Accession,STS_HUMAN,BE0001197
HUGO Gene Nomenclature Committee (HGNC),HGNC:6222,BE0004502
UniProtKB,P22459,BE0004502
UniProt Accession,KCNA4_HUMAN,BE0004502
GenBank Gene Database,J05221,BE0001492
GenBank Protein Database,149542,BE0001492
UniProtKB,P15925,BE0001492
UniProt Accession,FOLC_LACCA,BE0001492
HUGO Gene Nomenclature Committee (HGNC),HGNC:3012,BE0000960
GenAtlas,DPYD,BE0000960
GenBank Gene Database,U09178,BE0000960
GenBank Protein Database,558305,BE0000960
UniProtKB,Q12882,BE0000960
UniProt Accession,DPYD_HUMAN,BE0000960
HUGO Gene Nomenclature Committee (HGNC),HGNC:8752,BE0000935
GenAtlas,PCTP,BE0000935
GenBank Gene Database,AF151638,BE0000935
GenBank Protein Database,6049276,BE0000935
UniProtKB,Q9UKL6,BE0000935
UniProt Accession,PPCT_HUMAN,BE0000935
GenBank Gene Database,M19472,BE0001528
GenBank Protein Database,151210,BE0001528
UniProtKB,P14756,BE0001528
UniProt Accession,ELAS_PSEAE,BE0001528
HUGO Gene Nomenclature Committee (HGNC),HGNC:9486,BE0001583
GenAtlas,PRSS3,BE0001583
GenBank Gene Database,X72781,BE0001583
GenBank Protein Database,6066378,BE0001583
UniProtKB,P35030,BE0001583
UniProt Accession,TRY3_HUMAN,BE0001583
GenBank Gene Database,M28357,BE0001435
GenBank Protein Database,149400,BE0001435
UniProtKB,P11546,BE0001435
UniProt Accession,LACG_LACLL,BE0001435
GenBank Gene Database,X02316,BE0001494
GenBank Protein Database,1617204,BE0001494
UniProtKB,P04936,BE0001494
UniProt Accession,POLG_HRV2,BE0001494
GenBank Gene Database,X55814,BE0001538
GenBank Protein Database,296014,BE0001538
UniProtKB,P22188,BE0001538
UniProt Accession,MURE_ECOLI,BE0001538
HUGO Gene Nomenclature Committee (HGNC),HGNC:8777,BE0002085
GenAtlas,PDE2A,BE0002085
GenBank Gene Database,U67733,BE0002085
GenBank Protein Database,2108052,BE0002085
Guide to Pharmacology,1297,BE0002085
UniProtKB,O00408,BE0002085
UniProt Accession,PDE2A_HUMAN,BE0002085
HUGO Gene Nomenclature Committee (HGNC),HGNC:4846,BE0004631
Guide to Pharmacology,401,BE0004631
UniProtKB,Q9UL51,BE0004631
UniProt Accession,HCN2_HUMAN,BE0004631
GenBank Gene Database,U28377,BE0001545
GenBank Protein Database,882539,BE0001545
UniProtKB,Q46856,BE0001545
UniProt Accession,YQHD_ECOLI,BE0001545
GenBank Gene Database,AF008220,BE0001497
GenBank Protein Database,2293157,BE0001497
UniProtKB,O34667,BE0001497
UniProt Accession,LUXS_BACSU,BE0001497
HUGO Gene Nomenclature Committee (HGNC),HGNC:10632,BE0000975
GenAtlas,CCL5,BE0000975
GenBank Gene Database,M21121,BE0000975
GenBank Protein Database,339421,BE0000975
UniProtKB,P13501,BE0000975
UniProt Accession,CCL5_HUMAN,BE0000975
GenBank Gene Database,AE017333,BE0002730
UniProtKB,Q65CX5,BE0002730
UniProt Accession,GANA_BACLD,BE0002730
GenBank Gene Database,AF204962,BE0002731
UniProtKB,Q9RME2,BE0002731
UniProt Accession,SERC_BACAO,BE0002731
UniProtKB,P19992,BE0001554
UniProt Accession,HSD_STREX,BE0001554
GenBank Gene Database,M58335,BE0001478
GenBank Protein Database,329771,BE0001478
UniProtKB,P26663,BE0001478
UniProt Accession,POLG_HCVBK,BE0001478
GenBank Gene Database,M31939,BE0001550
GenBank Protein Database,153212,BE0001550
UniProtKB,P12676,BE0001550
UniProt Accession,CHOD_STRS0,BE0001550
GenBank Gene Database,L08793,BE0001527
GenBank Protein Database,143161,BE0001527
UniProtKB,Q02169,BE0001527
UniProt Accession,MAF_BACSU,BE0001527
GenBank Gene Database,M90069,BE0001489
GenBank Protein Database,145716,BE0001489
UniProtKB,P28248,BE0001489
UniProt Accession,DCD_ECOLI,BE0001489
GenBank Gene Database,AE001437,BE0001437
GenBank Protein Database,15026306,BE0001437
UniProtKB,Q97E82,BE0001437
UniProt Accession,COMB_CLOAB,BE0001437
GenBank Gene Database,M64446,BE0001439
GenBank Protein Database,149631,BE0001439
UniProtKB,P11411,BE0001439
UniProt Accession,G6PD_LEUME,BE0001439
GenBank Gene Database,L01699,BE0001467
GenBank Protein Database,13929426,BE0001467
UniProtKB,Q01782,BE0001467
UniProt Accession,PTR1_LEIMA,BE0001467
GenBank Gene Database,M97379,BE0001552
GenBank Protein Database,155588,BE0001552
UniProtKB,Q07982,BE0001552
UniProt Accession,GFO_ZYMMO,BE0001552
HUGO Gene Nomenclature Committee (HGNC),HGNC:3531,BE0000004
GenAtlas,F13A1,BE0000004
GenBank Gene Database,M22001,BE0000004
GenBank Protein Database,182309,BE0000004
UniProtKB,P00488,BE0000004
UniProt Accession,F13A_HUMAN,BE0000004
HUGO Gene Nomenclature Committee (HGNC),HGNC:2595,BE0003543
GenBank Gene Database,K03191,BE0003543
GenBank Protein Database,181276,BE0003543
Guide to Pharmacology,1318,BE0003543
UniProtKB,P04798,BE0003543
UniProt Accession,CP1A1_HUMAN,BE0003543
UniProtKB,P83788,BE0002732
UniProt Accession,KYNU_PSEFL,BE0002732
GenBank Gene Database,AL591978,BE0003797
GenBank Protein Database,16410541,BE0003797
UniProtKB,Q8Y7N7,BE0003797
UniProt Accession,MURI_LISMO,BE0003797
HUGO Gene Nomenclature Committee (HGNC),HGNC:1472,BE0004543
UniProtKB,P49913,BE0004543
UniProt Accession,CAMP_HUMAN,BE0004543
GenBank Gene Database,M13563,BE0001446
GenBank Protein Database,14717816,BE0001446
UniProtKB,P07658,BE0001446
UniProt Accession,FDHF_ECOLI,BE0001446
GenBank Gene Database,AB055108,BE0001511
GenBank Protein Database,12619308,BE0001511
UniProtKB,P77444,BE0001511
UniProt Accession,SUFS_ECOLI,BE0001511
GenBank Gene Database,BA000022,BE0001508
GenBank Protein Database,1001708,BE0001508
UniProtKB,Q55793,BE0001508
UniProt Accession,CSD_SYNY3,BE0001508
GenBank Gene Database,D49692,BE0002733
UniProtKB,O32393,BE0002733
UniProt Accession,O32393_ARTPT,BE0002733
HUGO Gene Nomenclature Committee (HGNC),HGNC:2532,BE0001010
GenAtlas,CTSG,BE0001010
GenBank Gene Database,M16117,BE0001010
GenBank Protein Database,181182,BE0001010
Guide to Pharmacology,2348,BE0001010
UniProtKB,P08311,BE0001010
UniProt Accession,CATG_HUMAN,BE0001010
GenBank Gene Database,X68438,BE0009962
GenBank Protein Database,49145,BE0009962
UniProtKB,P00438,BE0009962
UniProt Accession,PHHY_PSEFL,BE0009962
GenBank Gene Database,L42023,BE0001445
GenBank Protein Database,1573653,BE0001445
UniProtKB,P43876,BE0001445
UniProt Accession,AROE_HAEIN,BE0001445
GenBank Gene Database,L06182,BE0002014
GenBank Protein Database,290474,BE0002014
UniProtKB,P0ADA1,BE0002014
UniProt Accession,TESA_ECOLI,BE0002014
GenBank Gene Database,J01809,BE0001434
UniProtKB,P02941,BE0001434
UniProt Accession,MCP2_SALTY,BE0001434
GenBank Gene Database,AE012332,BE0001526
GenBank Protein Database,21113385,BE0001526
UniProtKB,Q8P8J2,BE0001526
UniProt Accession,AOTC_XANCP,BE0001526
GenBank Gene Database,AE000512,BE0001460
GenBank Protein Database,4982086,BE0001460
UniProtKB,Q9X1K9,BE0001460
UniProt Accession,DAPA_THEMA,BE0001460
HUGO Gene Nomenclature Committee (HGNC),HGNC:3701,BE0001687
GenAtlas,FHIT,BE0001687
GenBank Gene Database,U46922,BE0001687
GenBank Protein Database,1203836,BE0001687
UniProtKB,P49789,BE0001687
UniProt Accession,FHIT_HUMAN,BE0001687
HUGO Gene Nomenclature Committee (HGNC),HGNC:6190,BE0004145
Guide to Pharmacology,2047,BE0004145
UniProtKB,P23458,BE0004145
UniProt Accession,JAK1_HUMAN,BE0004145
HUGO Gene Nomenclature Committee (HGNC),HGNC:6530,BE0004338
GenBank Gene Database,X07994,BE0004338
GenBank Protein Database,34400,BE0004338
UniProtKB,P09848,BE0004338
UniProt Accession,LPH_HUMAN,BE0004338
GenBank Gene Database,AE000512,BE0002734
UniProtKB,Q9X1T2,BE0002734
UniProt Accession,Q9X1T2_THEMA,BE0002734
HUGO Gene Nomenclature Committee (HGNC),HGNC:4193,BE0001055
GenAtlas,GCH1,BE0001055
GenBank Gene Database,Z29434,BE0001055
GenBank Protein Database,7242659,BE0001055
UniProtKB,P30793,BE0001055
UniProt Accession,GCH1_HUMAN,BE0001055
HUGO Gene Nomenclature Committee (HGNC),HGNC:933,BE0000988
GenAtlas,BACE1,BE0000988
GenBank Gene Database,AF190725,BE0000988
GenBank Protein Database,6118539,BE0000988
Guide to Pharmacology,2330,BE0000988
UniProtKB,P56817,BE0000988
UniProt Accession,BACE1_HUMAN,BE0000988
UniProtKB,P15587,BE0001330
UniProt Accession,XYLA_STROL,BE0001330
HUGO Gene Nomenclature Committee (HGNC),HGNC:4195,BE0001056
GenAtlas,GCK,BE0001056
GenBank Gene Database,M88011,BE0001056
GenBank Protein Database,179427,BE0001056
Guide to Pharmacology,2798,BE0001056
UniProtKB,P35557,BE0001056
UniProt Accession,HXK4_HUMAN,BE0001056
GenBank Gene Database,U60828,BE0002844
UniProtKB,Q9ZB17,BE0002844
UniProt Accession,Q9ZB17_9LACT,BE0002844
GenBank Gene Database,U22490,BE0002735
UniProtKB,P0A6V8,BE0002735
UniProt Accession,GLK_ECOLI,BE0002735
GenBank Gene Database,AE004091,BE0002736
UniProtKB,Q9HYN5,BE0002736
UniProt Accession,Q9HYN5_PSEAE,BE0002736
GenBank Gene Database,BA000004,BE0002737
UniProtKB,Q9KG76,BE0002737
UniProt Accession,Q9KG76_BACHD,BE0002737
GenBank Gene Database,AE000512,BE0002738
UniProtKB,Q9WXN1,BE0002738
UniProt Accession,Q9WXN1_THEMA,BE0002738
GenBank Gene Database,AJ508403,BE0002739
UniProtKB,Q8GJ44,BE0002739
UniProt Accession,XYNA1_CLOSR,BE0002739
GenBank Gene Database,AF003697,BE0002740
UniProtKB,O07653,BE0002740
UniProt Accession,O07653_9GAMM,BE0002740
GenBank Gene Database,X57858,BE0002741
UniProtKB,P14090,BE0002741
UniProt Accession,GUNC_CELFA,BE0002741
UniProtKB,P0C2S5,BE0002059
UniProt Accession,GUNS_CLOTM,BE0002059
GenBank Gene Database,M59444,BE0002058
UniProtKB,P0AEE5,BE0002058
UniProt Accession,DGAL_ECOLI,BE0002058
HUGO Gene Nomenclature Committee (HGNC),HGNC:4417,BE0001567
GenAtlas,GNPDA1,BE0001567
GenBank Gene Database,AF048826,BE0001567
GenBank Protein Database,2935438,BE0001567
UniProtKB,P46926,BE0001567
UniProt Accession,GNPI1_HUMAN,BE0001567
GenBank Gene Database,AB024519,BE0001847
GenBank Protein Database,4520330,BE0001847
UniProtKB,P36924,BE0001847
UniProt Accession,AMYB_BACCE,BE0001847
HUGO Gene Nomenclature Committee (HGNC),HGNC:8056,BE0001935
GenAtlas,NUDT9,BE0001935
GenBank Gene Database,AY026252,BE0001935
GenBank Protein Database,14160858,BE0001935
UniProtKB,Q9BW91,BE0001935
UniProt Accession,NUDT9_HUMAN,BE0001935
HUGO Gene Nomenclature Committee (HGNC),HGNC:11101,BE0004581
UniProtKB,O60264,BE0004581
UniProt Accession,SMCA5_HUMAN,BE0004581
GenBank Gene Database,M57692,BE0001762
GenBank Protein Database,1004352,BE0001762
UniProtKB,P26827,BE0001762
UniProt Accession,CDGT_THETU,BE0001762
GenBank Gene Database,M11118,BE0001947
GenBank Protein Database,153000,BE0001947
UniProtKB,P01552,BE0001947
UniProt Accession,ETXB_STAAU,BE0001947
HUGO Gene Nomenclature Committee (HGNC),HGNC:474,BE0001671
GenAtlas,AMY1A,BE0001671
GenBank Gene Database,M18786,BE0001671
GenBank Protein Database,178585,BE0001671
UniProtKB,P04745,BE0001671
UniProt Accession,AMY1_HUMAN,BE0001671
GenBank Gene Database,X06791,BE0001698
GenBank Protein Database,41964,BE0001698
UniProtKB,P00490,BE0001698
UniProt Accession,PHSM_ECOLI,BE0001698
GenBank Gene Database,X07903,BE0001772
GenBank Protein Database,736314,BE0001772
UniProtKB,P69178,BE0001772
UniProt Accession,STXB_BPH30,BE0001772
HUGO Gene Nomenclature Committee (HGNC),HGNC:2465,BE0004512
UniProtKB,O14594,BE0004512
UniProt Accession,NCAN_HUMAN,BE0004512
GenBank Gene Database,X55959,BE0001654
GenBank Protein Database,296716,BE0001654
UniProtKB,P23904,BE0001654
UniProt Accession,GUB_PAEMA,BE0001654
GenBank Gene Database,X15871,BE0001728
GenBank Protein Database,38708,BE0001728
UniProtKB,P13650,BE0001728
UniProt Accession,DHGB_ACICA,BE0001728
GenBank Gene Database,J01542,BE0001734
GenBank Protein Database,142429,BE0001734
UniProtKB,P00692,BE0001734
UniProt Accession,AMY_BACAM,BE0001734
GenBank Gene Database,X58627,BE0001625
GenBank Protein Database,2879820,BE0001625
UniProtKB,P29957,BE0001625
UniProt Accession,AMY_PSEHA,BE0001625
GenBank Gene Database,U04629,BE0002060
UniProtKB,Q54331,BE0002060
UniProt Accession,Q54331_STRLI,BE0002060
GenBank Gene Database,X02307,BE0002078
UniProtKB,P0AC38,BE0002078
UniProt Accession,ASPA_ECOLI,BE0002078
GenBank Gene Database,AJ011781,BE0002830
UniProtKB,Q9ZEU2,BE0002830
UniProt Accession,AMYS_NEIPO,BE0002830
GenBank Gene Database,AF008220,BE0003024
UniProtKB,O34974,BE0003024
UniProt Accession,MOXC_BACSU,BE0003024
GenBank Gene Database,U33212,BE0003241
UniProtKB,P54583,BE0003241
UniProt Accession,GUN1_ACIC1,BE0003241
GenBank Gene Database,AE008797,BE0003242
UniProtKB,P23905,BE0003242
UniProt Accession,DGAL_SALTY,BE0003242
GenBank Gene Database,M60876,BE0002948
UniProtKB,P23827,BE0002948
UniProt Accession,ECOT_ECOLI,BE0002948
HUGO Gene Nomenclature Committee (HGNC),HGNC:23597,BE0004492
UniProtKB,Q701N4,BE0004492
