identifier,name,parent_key
PF07654,C1-set,BE0003805
PF01048,PNP_UDP_1,BE0002841
PF00112,Peptidase_C1,BE0001909
PF08246,Inhibitor_I29,BE0001909
PF14889,PBP-Tp47_a,BE0001895
PF14888,PBP-Tp47_c,BE0001895
PF00096,zf-C2H2,BE0002842
PF04704,Zfx_Zfy_act,BE0002842
PF00156,Pribosyltran,BE0004473
PF00215,OMPdecase,BE0004473
PF00215,OMPdecase,BE0001677
PF16654,DAPDH_C,BE0001593
PF01381,HTH_3,BE0002843
PF01370,Epimerase,BE0001903
PF01515,PTA_PTB,BE0001908
PF01979,Amidohydro_1,BE0004008
PF00449,Urease_alpha,BE0004008
PF00699,Urease_beta,BE0004009
PF00547,Urease_gamma,BE0004010
PF00556,LHC,BE0003925
PF00556,LHC,BE0003926
PF01189,Nol1_Nop2_Fmu,BE0004011
PF17125,Methyltr_RsmF_N,BE0004011
PF17126,RsmF_methylt_CI,BE0004011
PF00378,ECH_1,BE0002845
PF00557,Peptidase_M24,BE0004075
PF00378,ECH_1,BE0001764
PF00441,Acyl-CoA_dh_1,BE0001745
PF02770,Acyl-CoA_dh_M,BE0001745
PF02771,Acyl-CoA_dh_N,BE0001745
PF01039,Carboxyl_trans,BE0002846
PF00903,Glyoxalase,BE0001672
PF00903,Glyoxalase,BE0003955
PF02078,Synapsin,BE0004488
PF02750,Synapsin_C,BE0004488
PF10581,Synapsin_N,BE0004488
PF02518,HATPase_c,BE0004571
PF10436,BCDHK_Adom3,BE0004571
PF01119,DNA_mis_repair,BE0002851
PF08676,MutL_C,BE0002851
PF00154,RecA,BE0001269
PF00154,RecA,BE0001257
PF00154,RecA,BE0001235
PF00271,Helicase_C,BE0001592
PF00270,DEAD,BE0001592
PF00570,HRDC,BE0001592
PF16124,RecQ_Zn_bind,BE0001592
PF09382,RQC,BE0001592
PF12169,DNA_pol3_gamma3,BE0002852
PF12168,DNA_pol3_tau_4,BE0002852
PF12170,DNA_pol3_tau_5,BE0002852
PF00069,Pkinase,BE0001580
PF03793,PASTA,BE0001580
PF00437,T2SSE,BE0002850
PF02540,NAD_synthase,BE0001332
PF02782,FGGY_C,BE0001609
PF00370,FGGY_N,BE0001609
PF01363,FYVE,BE0001815
PF00034,Cytochrom_C,BE0001805
PF00701,DHDPS,BE0001650
PF00709,Adenylsucc_synt,BE0001828
PF00581,Rhodanese,BE0002870
PF00579,tRNA-synt_1b,BE0001830
PF00185,OTCace,BE0001875
PF02729,OTCace_N,BE0001875
PF00337,Gal-bind_lectin,BE0001886
PF00905,Transpeptidase,BE0001655
PF05569,Peptidase_M56,BE0001655
PF02110,HK,BE0001879
PF00067,p450,BE0003549
PF03144,GTP_EFTU_D2,BE0001864
PF03143,GTP_EFTU_D3,BE0001864
PF01501,Glyco_transf_8,BE0002871
PF02265,S1-P1_nuclease,BE0001587
PF01048,PNP_UDP_1,BE0001623
PF01909,NTP_transf_2,BE0004585
PF10421,OAS1_C,BE0004585
PF00503,G-alpha,BE0003945
PF00043,GST_C,BE0002062
PF13417,GST_N_3,BE0002062
PF00728,Glyco_hydro_20,BE0001605
PF02838,Glyco_hydro_20b,BE0001605
PF03173,CHB_HEX,BE0001605
PF08545,ACP_syn_III,BE0001723
PF08541,ACP_syn_III_C,BE0001723
PF00680,RdRP_1,BE0004017
PF08727,P3A,BE0004017
PF00548,Peptidase_C3,BE0004017
PF02226,Pico_P1A,BE0004017
PF00947,Pico_P2A,BE0004017
PF01552,Pico_P2B,BE0004017
PF00073,Rhv,BE0004017
PF00910,RNA_helicase,BE0004017
PF00680,RdRP_1,BE0004018
PF08727,P3A,BE0004018
PF00548,Peptidase_C3,BE0004018
PF02226,Pico_P1A,BE0004018
PF00947,Pico_P2A,BE0004018
PF01552,Pico_P2B,BE0004018
PF00073,Rhv,BE0004018
PF00910,RNA_helicase,BE0004018
PF00104,Hormone_recep,BE0004019
PF00105,zf-C4,BE0004019
PF07645,EGF_CA,BE0004020
PF00057,Ldl_recept_a,BE0004020
PF00058,Ldl_recept_b,BE0004020
PF08718,GLTP,BE0001854
PF00068,Phospholip_A2_1,BE0004022
PF01804,Penicil_amidase,BE0004023
PF00596,Aldolase_II,BE0001878
PF00596,Aldolase_II,BE0002033
PF01116,F_bP_aldolase,BE0002054
PF01116,F_bP_aldolase,BE0002021
PF03360,Glyco_transf_43,BE0001872
PF13442,Cytochrome_CBB3,BE0001870
PF13360,PQQ_2,BE0001870
PF00171,Aldedh,BE0001787
PF01619,Pro_dh,BE0001787
PF14850,Pro_dh-DNA_bdg,BE0001787
PF00089,Trypsin,BE0001840
PF00441,Acyl-CoA_dh_1,BE0002938
PF02770,Acyl-CoA_dh_M,BE0002938
PF02771,Acyl-CoA_dh_N,BE0002938
PF01233,NMT,BE0004329
PF02799,NMT_C,BE0004329
PF13419,HAD_2,BE0001647
PF00383,dCMP_cyt_deam_1,BE0002035
PF08211,dCMP_cyt_deam_2,BE0002035
PF02773,S-AdoMet_synt_C,BE0001499
PF02772,S-AdoMet_synt_M,BE0001499
PF00438,S-AdoMet_synt_N,BE0001499
PF01376,Enterotoxin_b,BE0004186
PF00069,Pkinase,BE0003334
PF12605,CK1gamma_C,BE0003334
PF02781,G6PD_C,BE0001089
PF00479,G6PD_N,BE0001089
PF07654,C1-set,BE0004465
PF07686,V-set,BE0002939
PF00088,Trefoil,BE0004464
PF00034,Cytochrom_C,BE0002913
PF00457,Glyco_hydro_11,BE0002940
PF00394,Cu-oxidase,BE0002802
PF07732,Cu-oxidase_3,BE0002802
PF02072,Orexin,BE0004439
PF00048,IL8,BE0002941
PF01322,Cytochrom_C_2,BE0002942
PF00026,Asp,BE0004793
PF00430,ATP-synt_B,BE0002030
PF00388,PI-PLC-X,BE0001955
PF02055,Glyco_hydro_30,BE0000978
PF00388,PI-PLC-X,BE0002943
PF01066,CDP-OH_P_transf,BE0002199
PF02502,LacAB_rpiB,BE0002944
PF00704,Glyco_hydro_18,BE0001649
PF08329,ChitinaseA_N,BE0001649
PF01607,CBM_14,BE0001058
PF00704,Glyco_hydro_18,BE0001058
PF00378,ECH_1,BE0001595
PF00089,Trypsin,BE0001586
PF00089,Trypsin,BE0001624
PF00121,TIM,BE0001603
PF00077,RVP,BE0003328
PF02311,AraC_binding,BE0002039
PF12833,HTH_18,BE0002039
PF00532,Peripla_BP_1,BE0001678
PF00137,ATP-synt_C,BE0001846
PF03275,GLF,BE0001720
PF00175,NAD_binding_1,BE0001704
PF00042,Globin,BE0001704
PF00970,FAD_binding_6,BE0001704
PF00667,FAD_binding_1,BE0002364
PF00258,Flavodoxin_1,BE0002364
PF00175,NAD_binding_1,BE0002364
PF00441,Acyl-CoA_dh_1,BE0001921
PF02770,Acyl-CoA_dh_M,BE0001921
PF02771,Acyl-CoA_dh_N,BE0001921
PF00875,DNA_photolyase,BE0001969
PF03441,FAD_binding_7,BE0001969
PF01593,Amino_oxidase,BE0004566
PF07992,Pyr_redox_2,BE0001961
PF00724,Oxidored_FMN,BE0001961
PF07992,Pyr_redox_2,BE0001784
PF02852,Pyr_redox_dim,BE0001784
PF02775,TPP_enzyme_C,BE0001354
PF00205,TPP_enzyme_M,BE0001354
PF02776,TPP_enzyme_N,BE0001354
PF07992,Pyr_redox_2,BE0002067
PF02219,MTHFR,BE0002064
PF00441,Acyl-CoA_dh_1,BE0000397
PF02770,Acyl-CoA_dh_M,BE0000397
PF02771,Acyl-CoA_dh_N,BE0000397
PF05199,GMC_oxred_C,BE0001230
PF00732,GMC_oxred_N,BE0001230
PF01571,GCV_T,BE0002961
PF01266,DAO,BE0002961
PF08669,GCV_T_C,BE0002961
PF16350,FAO_M,BE0002961
PF07992,Pyr_redox_2,BE0002597
PF02852,Pyr_redox_dim,BE0002597
PF00175,NAD_binding_1,BE0002962
PF01383,CpcD,BE0002962
PF00667,FAD_binding_1,BE0002963
PF00258,Flavodoxin_1,BE0002963
PF00175,NAD_binding_1,BE0002963
PF00175,NAD_binding_1,BE0002964
PF00970,FAD_binding_6,BE0002964
PF07992,Pyr_redox_2,BE0000965
PF14721,AIF_C,BE0000965
PF07992,Pyr_redox_2,BE0002596
PF14759,Reductase_C,BE0002596
PF07992,Pyr_redox_2,BE0002965
PF02852,Pyr_redox_dim,BE0002965
PF01593,Amino_oxidase,BE0002966
PF00875,DNA_photolyase,BE0002967
PF03441,FAD_binding_7,BE0002967
PF00875,DNA_photolyase,BE0002968
PF03441,FAD_binding_7,BE0002968
PF00890,FAD_binding_2,BE0002969
PF02910,Succ_DH_flav_C,BE0002969
PF00875,DNA_photolyase,BE0002970
PF03441,FAD_binding_7,BE0002970
PF00890,FAD_binding_2,BE0002881
PF00175,NAD_binding_1,BE0004507
PF00970,FAD_binding_6,BE0004507
PF01565,FAD_binding_4,BE0002774
PF09129,Chol_subst-bind,BE0002774
PF07992,Pyr_redox_2,BE0004480
PF02770,Acyl-CoA_dh_M,BE0004135
PF01756,ACOX,BE0004135
PF14749,Acyl-CoA_ox_N,BE0004135
PF01565,FAD_binding_4,BE0002971
PF02873,MurB_C,BE0002971
PF04777,Evr1_Alr,BE0004580
PF01565,FAD_binding_4,BE0002972
PF02873,MurB_C,BE0002972
PF00175,NAD_binding_1,BE0002917
PF00042,Globin,BE0002917
PF00970,FAD_binding_6,BE0002917
PF01613,Flavin_Reduct,BE0002619
PF02219,MTHFR,BE0002973
PF07992,Pyr_redox_2,BE0002974
PF14759,Reductase_C,BE0002974
PF07992,Pyr_redox_2,BE0002975
PF02852,Pyr_redox_dim,BE0002975
PF03275,GLF,BE0002976
PF03241,HpaB,BE0002977
PF11794,HpaB_N,BE0002977
PF01565,FAD_binding_4,BE0002978
PF02913,FAD-oxidase_C,BE0002978
PF07992,Pyr_redox_2,BE0002979
PF13192,Thioredoxin_3,BE0002979
PF00364,Biotin_lipoyl,BE0002980
PF07992,Pyr_redox_2,BE0002980
PF02852,Pyr_redox_dim,BE0002980
PF07992,Pyr_redox_2,BE0002981
PF02852,Pyr_redox_dim,BE0002981
PF01266,DAO,BE0002982
PF00175,NAD_binding_1,BE0002983
PF00970,FAD_binding_6,BE0002983
PF00111,Fer2,BE0002983
PF00441,Acyl-CoA_dh_1,BE0002984
PF02770,Acyl-CoA_dh_M,BE0002984
PF02771,Acyl-CoA_dh_N,BE0002984
PF00441,Acyl-CoA_dh_1,BE0002985
PF02770,Acyl-CoA_dh_M,BE0002985
PF02771,Acyl-CoA_dh_N,BE0002985
PF07992,Pyr_redox_2,BE0002616
PF02852,Pyr_redox_dim,BE0002616
PF07992,Pyr_redox_2,BE0002986
PF02852,Pyr_redox_dim,BE0002986
PF07992,Pyr_redox_2,BE0002987
PF13192,Thioredoxin_3,BE0002987
PF00175,NAD_binding_1,BE0002988
PF01383,CpcD,BE0002988
PF00175,NAD_binding_1,BE0002989
PF00970,FAD_binding_6,BE0002989
PF02441,Flavoprotein,BE0002990
PF00149,Metallophos,BE0002991
PF02872,5_nucleotid_C,BE0002991
PF00116,COX2,BE0002992
PF13473,Cupredoxin_1,BE0002993
PF01367,5_3_exonuc,BE0001665
PF02739,5_3_exonuc_N,BE0001665
PF00476,DNA_pol_A,BE0001665
PF09281,Taq-exonuc,BE0001665
PF00230,MIP,BE0001682
PF05239,PRC,BE0003883
PF03967,PRCH,BE0003883
PF00230,MIP,BE0003818
PF00032,Cytochrom_B_C,BE0003884
PF13631,Cytochrom_B_N_2,BE0003884
PF00355,Rieske,BE0003885
PF10399,UCR_Fe-S_N,BE0003885
PF02167,Cytochrom_C1,BE0003886
PF00620,RhoGAP,BE0004437
PF03372,Exo_endo_phos,BE0004437
PF16776,INPP5B_PH,BE0004437
PF00155,Aminotran_1_2,BE0001794
PF16363,GDP_Man_Dehyd,BE0002627
PF00908,dTDP_sugar_isom,BE0002995
PF00290,Trp_syntA,BE0001719
PF00290,Trp_syntA,BE0004065
PF00291,PALP,BE0004066
PF13419,HAD_2,BE0003136
PF00383,dCMP_cyt_deam_1,BE0002443
PF01597,GCV_H,BE0002302
PF03717,PBP_dimer,BE0001868
PF00905,Transpeptidase,BE0001868
PF03793,PASTA,BE0001868
PF06964,Alpha-L-AF_C,BE0001766
PF00680,RdRP_1,BE0001612
PF08727,P3A,BE0001612
PF00548,Peptidase_C3,BE0001612
PF02226,Pico_P1A,BE0001612
PF00947,Pico_P2A,BE0001612
PF01552,Pico_P2B,BE0001612
PF00073,Rhv,BE0001612
PF00910,RNA_helicase,BE0001612
PF00680,RdRP_1,BE0003372
PF08727,P3A,BE0003372
PF00548,Peptidase_C3,BE0003372
PF02226,Pico_P1A,BE0003372
PF00947,Pico_P2A,BE0003372
PF01552,Pico_P2B,BE0003372
PF00073,Rhv,BE0003372
PF00910,RNA_helicase,BE0003372
PF00680,RdRP_1,BE0004236
PF08727,P3A,BE0004236
PF00548,Peptidase_C3,BE0004236
PF02226,Pico_P1A,BE0004236
PF00947,Pico_P2A,BE0004236
PF01552,Pico_P2B,BE0004236
PF00073,Rhv,BE0004236
PF00910,RNA_helicase,BE0004236
PF00680,RdRP_1,BE0004148
PF08727,P3A,BE0004148
PF00548,Peptidase_C3,BE0004148
PF02226,Pico_P1A,BE0004148
PF00947,Pico_P2A,BE0004148
PF01552,Pico_P2B,BE0004148
PF00073,Rhv,BE0004148
PF00910,RNA_helicase,BE0004148
PF07686,V-set,BE0004247
PF08205,C2-set_2,BE0004247
PF13442,Cytochrome_CBB3,BE0002909
PF13360,PQQ_2,BE0002909
PF03070,TENA_THI-4,BE0003016
PF01011,PQQ,BE0003017
PF13360,PQQ_2,BE0003017
PF00232,Glyco_hydro_1,BE0001810
PF13378,MR_MLE_C,BE0002036
PF00155,Aminotran_1_2,BE0003515
PF05221,AdoHcyase,BE0001684
PF00670,AdoHcyase_NAD,BE0001684
PF08240,ADH_N,BE0001853
PF00107,ADH_zinc_N,BE0001853
PF01467,CTP_transf_like,BE0001809
PF00533,BRCT,BE0002622
PF01653,DNA_ligase_aden,BE0002622
PF03120,DNA_ligase_OB,BE0002622
PF03119,DNA_ligase_ZBD,BE0002622
PF00881,Nitroreductase,BE0001616
PF03171,2OG-FeII_Oxy,BE0001833
PF14226,DIOX_N,BE0001833
PF00389,2-Hacid_dh,BE0001866
PF02826,2-Hacid_dh_C,BE0001866
PF04264,YceI,BE0001599
PF07992,Pyr_redox_2,BE0003033
PF00724,Oxidored_FMN,BE0003033
PF00258,Flavodoxin_1,BE0003034
PF00753,Lactamase_B,BE0003034
PF01687,Flavokinase,BE0002551
PF06574,FAD_syn,BE0002551
PF00724,Oxidored_FMN,BE0003035
PF00881,Nitroreductase,BE0002629
PF00069,Pkinase,BE0004614
PF00433,Pkinase_C,BE0004614
PF01243,Pyridox_oxidase,BE0003036
PF10590,PNPOx_C,BE0003036
PF01070,FMN_dh,BE0004577
PF03358,FMN_red,BE0003037
PF00258,Flavodoxin_1,BE0003038
PF01070,FMN_dh,BE0003039
PF00881,Nitroreductase,BE0003040
PF01243,Pyridox_oxidase,BE0003041
PF00881,Nitroreductase,BE0003042
PF02441,Flavoprotein,BE0003043
PF01243,Pyridox_oxidase,BE0002996
PF10590,PNPOx_C,BE0002996
PF00310,GATase_2,BE0002849
PF04898,Glu_syn_central,BE0002849
PF01645,Glu_synthase,BE0002849
PF01493,GXGXG,BE0002849
PF01243,Pyridox_oxidase,BE0002066
PF10590,PNPOx_C,BE0002066
PF00258,Flavodoxin_1,BE0001807
PF01264,Chorismate_synt,BE0001922
PF02525,Flavodoxin_2,BE0003018
PF02441,Flavoprotein,BE0003019
PF02525,Flavodoxin_2,BE0002577
PF01264,Chorismate_synt,BE0003020
PF00258,Flavodoxin_1,BE0003021
PF00258,Flavodoxin_1,BE0002710
PF00258,Flavodoxin_1,BE0003022
PF00881,Nitroreductase,BE0003023
PF01207,Dus,BE0003025
PF07972,Flavodoxin_NdrI,BE0003026
PF02441,Flavoprotein,BE0003027
PF01070,FMN_dh,BE0003028
PF03358,FMN_red,BE0003029
PF00258,Flavodoxin_1,BE0003030
PF00069,Pkinase,BE0004105
PF00433,Pkinase_C,BE0004105
PF00881,Nitroreductase,BE0003031
PF00258,Flavodoxin_1,BE0002576
PF00753,Lactamase_B,BE0002576
PF01070,FMN_dh,BE0003032
PF00842,Ala_racemase_C,BE0001806
PF01168,Ala_racemase_N,BE0001806
PF02784,Orn_Arg_deC_N,BE0001844
PF00278,Orn_DAP_Arg_deC,BE0001844
PF00464,SHMT,BE0001753
PF01571,GCV_T,BE0001692
PF08669,GCV_T_C,BE0001692
PF01370,Epimerase,BE0001788
PF00551,Formyl_trans_N,BE0001788
PF02911,Formyl_trans_C,BE0001788
PF00491,Arginase,BE0003044
PF00440,TetR_N,BE0003045
PF08359,TetR_C_4,BE0003045
PF01547,SBP_bac_1,BE0003046
PF02223,Thymidylate_kin,BE0001932
PF00693,Herpes_TK,BE0001929
PF01120,Alpha_L_fucos,BE0002483
PF16757,Fucosidase_C,BE0002483
PF00082,Peptidase_S8,BE0003047
PF05922,Inhibitor_I9,BE0003047
PF04151,PPC,BE0003047
PF02230,Abhydrolase_2,BE0003048
PF02777,Sod_Fe_C,BE0004453
PF00081,Sod_Fe_N,BE0004453
PF00089,Trypsin,BE0001038
PF00111,Fer2,BE0003049
PF01315,Ald_Xan_dh_C,BE0003049
PF02738,Ald_Xan_dh_C2,BE0003049
PF01799,Fer2_2,BE0003049
PF03210,Paramyx_P_V_C,BE0003050
PF13825,Paramyxo_PNT,BE0003050
PF13442,Cytochrome_CBB3,BE0001802
PF00046,Homeodomain,BE0004484
PF10525,Engrail_1_C_sig,BE0004484
PF01138,RNase_PH,BE0001919
PF03725,RNase_PH_C,BE0001919
PF00043,GST_C,BE0010006
PF02798,GST_N,BE0010006
PF00136,DNA_pol_B,BE0009350
PF03104,DNA_pol_B_exo1,BE0009350
PF11590,DNAPolymera_Pol,BE0009350
PF00693,Herpes_TK,BE0009977
PF00545,Ribonuclease,BE0001572
PF00229,TNF,BE0000999
PF01417,ENTH,BE0004452
PF01589,Alpha_E1_glycop,BE0001842
PF00943,Alpha_E2_glycop,BE0001842
PF01563,Alpha_E3_glycop,BE0001842
PF00944,Peptidase_S3,BE0001842
PF00019,TGF_beta,BE0004506
PF00688,TGFb_propeptide,BE0004506
PF02335,Cytochrom_C552,BE0002028
PF14495,Cytochrom_C550,BE0003051
PF00034,Cytochrom_C,BE0003052
PF13442,Cytochrome_CBB3,BE0003053
PF02085,Cytochrom_CIII,BE0003054
PF09719,C_GCAxxG_C_C,BE0003055
PF13442,Cytochrome_CBB3,BE0002904
PF00067,p450,BE0002793
PF02085,Cytochrom_CIII,BE0002872
PF02085,Cytochrom_CIII,BE0003056
PF00034,Cytochrom_C,BE0003057
PF03150,CCP_MauG,BE0003057
PF02085,Cytochrom_CIII,BE0002886
PF01322,Cytochrom_C_2,BE0003058
PF02085,Cytochrom_CIII,BE0002916
PF13442,Cytochrome_CBB3,BE0001718
PF02085,Cytochrom_CIII,BE0001749
PF09086,DUF1924,BE0001727
PF00034,Cytochrom_C,BE0001770
PF02056,Glyco_hydro_4,BE0002540
PF11975,Glyco_hydro_4C,BE0002540
PF01833,TIG,BE0001639
PF00128,Alpha-amylase,BE0001639
PF02806,Alpha-amylase_C,BE0001639
PF00686,CBM_20,BE0001639
PF01546,Peptidase_M20,BE0001606
PF00064,Neur,BE0001930
PF00337,Gal-bind_lectin,BE0004493
PF05772,NinB,BE0003059
PF00536,SAM_1,BE0004637
PF02820,MBT,BE0004637
PF12140,DUF3588,BE0004637
PF02321,OEP,BE0001931
PF00587,tRNA-synt_2b,BE0001579
PF03129,HGTP_anticodon,BE0001579
PF02824,TGS,BE0001579
PF07973,tRNA_SAD,BE0001579
PF00587,tRNA-synt_2b,BE0001923
PF03129,HGTP_anticodon,BE0001923
PF02824,TGS,BE0001923
PF07973,tRNA_SAD,BE0001923
PF02668,TauD,BE0002848
PF05173,DapB_C,BE0001986
PF01113,DapB_N,BE0001986
PF05932,CesT,BE0003060
PF00018,SH3_1,BE0004532
PF00063,Myosin_head,BE0004532
PF06017,Myosin_TH1,BE0004532
PF08423,Rad51,BE0004447
PF00383,dCMP_cyt_deam_1,BE0003061
PF00331,Glyco_hydro_10,BE0002766
PF00652,Ricin_B_lectin,BE0002766
PF00042,Globin,BE0002903
PF00994,MoCF_biosynth,BE0003062
PF02132,RecR,BE0003064
PF13662,Toprim_4,BE0003064
PF00550,PP-binding,BE0001948
PF07689,KaiB,BE0001588
PF00815,Histidinol_dh,BE0001751
PF02827,PKI,BE0003762
PF00128,Alpha-amylase,BE0004371
PF03423,CBM_25,BE0004371
PF16738,CBM26,BE0004371
PF00496,SBP_bac_5,BE0004372
PF00881,Nitroreductase,BE0004373
PF00561,Abhydrolase_1,BE0004370
PF02541,Ppx-GppA,BE0003065
PF01243,Pyridox_oxidase,BE0003066
PF08534,Redoxin,BE0003067
PF00656,Peptidase_C14,BE0001826
PF01543,HCV_capsid,BE0001729
PF01542,HCV_core,BE0001729
PF01539,HCV_env,BE0001729
PF01560,HCV_NS1,BE0001729
PF01538,HCV_NS2,BE0001729
PF01006,HCV_NS4a,BE0001729
PF01001,HCV_NS4b,BE0001729
PF01506,HCV_NS5a,BE0001729
PF08300,HCV_NS5a_1a,BE0001729
PF08301,HCV_NS5a_1b,BE0001729
PF02907,Peptidase_S29,BE0001729
PF00998,RdRP_3,BE0001729
PF07652,Flavi_DEAD,BE0001729
PF12941,HCV_NS5a_C,BE0001729
PF00331,Glyco_hydro_10,BE0003068
PF03426,CBM_15,BE0003068
PF01270,Glyco_hydro_8,BE0003069
PF00457,Glyco_hydro_11,BE0003071
PF01270,Glyco_hydro_8,BE0003073
PF00331,Glyco_hydro_10,BE0002828
PF00328,His_Phos_2,BE0001102
PF00275,EPSP_synthase,BE0001252
PF00132,Hexapep,BE0003075
PF00483,NTP_transferase,BE0003075
PF14602,Hexapep_2,BE0003075
PF03071,GNT-I,BE0004519
PF00169,PH,BE0004490
PF00168,C2,BE0004490
PF00388,PI-PLC-X,BE0004490
PF00387,PI-PLC-Y,BE0004490
PF09279,EF-hand_like,BE0004490
PF00373,FERM_M,BE0004516
PF09380,FERM_C,BE0004516
PF09379,FERM_N,BE0004516
PF00769,ERM,BE0004516
PF00520,Ion_trans,BE0004522
PF02815,MIR,BE0004522
PF08454,RIH_assoc,BE0004522
PF01365,RYDR_ITPR,BE0004522
PF08709,Ins145_P3_rec,BE0004522
PF02542,YgbB,BE0001617
PF06002,CST-I,BE0002073
PF01048,PNP_UDP_1,BE0001576
PF00692,dUTPase,BE0001205
PF08761,dUTPase_2,BE0003078
PF00078,RVT_1,BE0003079
PF00552,IN_DBD_C,BE0003079
PF02022,Integrase_Zn,BE0003079
PF00075,RNase_H,BE0003079
PF00665,rve,BE0003079
PF00077,RVP,BE0003079
PF06815,RVT_connect,BE0003079
PF06817,RVT_thumb,BE0003079
PF00692,dUTPase,BE0003079
PF01479,S4,BE0002034
PF00849,PseudoU_synth_2,BE0002034
PF03167,UDG,BE0001918
PF03167,UDG,BE0001925
PF03167,UDG,BE0003080
PF02885,Glycos_trans_3N,BE0003081
PF00591,Glycos_transf_3,BE0003081
PF07831,PYNP_C,BE0003081
PF08242,Methyltransf_12,BE0001915
PF01055,Glyco_hydro_31,BE0001920
PF13802,Gal_mutarotas_2,BE0001920
PF03489,SapB_2,BE0001926
PF00535,Glycos_transf_2,BE0001933
PF01370,Epimerase,BE0002617
PF00667,FAD_binding_1,BE0001563
PF00258,Flavodoxin_1,BE0001563
PF00175,NAD_binding_1,BE0001563
PF00067,p450,BE0001563
PF00074,RnaseA,BE0001924
PF00144,Beta-lactamase,BE0001755
PF00185,OTCace,BE0001928
PF02729,OTCace_N,BE0001928
PF00185,OTCace,BE0002227
PF02729,OTCace_N,BE0002227
PF00117,GATase,BE0002227
PF01979,Amidohydro_1,BE0002227
PF02786,CPSase_L_D2,BE0002227
PF02142,MGS,BE0002227
PF02787,CPSase_L_D3,BE0002227
PF00988,CPSase_sm_chain,BE0002227
PF01488,Shikimate_DH,BE0001927
PF08501,Shikimate_dh_N,BE0001927
PF01118,Semialdhyde_dh,BE0001681
PF02774,Semialdhyde_dhC,BE0001681
PF02233,PNTB,BE0002072
PF00106,adh_short,BE0002069
PF00106,adh_short,BE0003011
PF00248,Aldo_ket_red,BE0003118
PF00106,adh_short,BE0003119
PF00106,adh_short,BE0003120
PF00248,Aldo_ket_red,BE0003121
PF00248,Aldo_ket_red,BE0003122
PF09176,Mpt_N,BE0003123
PF00465,Fe-ADH,BE0003124
PF00248,Aldo_ket_red,BE0002618
PF00248,Aldo_ket_red,BE0002574
PF00107,ADH_zinc_N,BE0003795
PF00465,Fe-ADH,BE0003125
PF00171,Aldedh,BE0003126
PF00248,Aldo_ket_red,BE0003127
PF02885,Glycos_trans_3N,BE0001995
PF00591,Glycos_transf_3,BE0001995
PF07831,PYNP_C,BE0001995
PF01048,PNP_UDP_1,BE0002027
PF10423,AMNp_N,BE0002027
PF00440,TetR_N,BE0004096
PF08361,TetR_C_2,BE0004096
PF00144,Beta-lactamase,BE0002029
PF08714,Fae,BE0001722
PF06079,Apyrase,BE0001746
PF00294,PfkB,BE0003107
PF00069,Pkinase,BE0002207
PF00069,Pkinase,BE0002212
PF00069,Pkinase,BE0002224
PF00020,TNFR_c6,BE0001139
PF00531,Death,BE0001139
PF12680,SnoaL_2,BE0001236
PF00091,Tubulin,BE0001813
PF12327,FtsZ_C,BE0001813
PF00326,Peptidase_S9,BE0004419
PF02897,Peptidase_S9_N,BE0004419
PF00303,Thymidylat_synt,BE0003128
PF00697,PRAI,BE0001549
PF00697,PRAI,BE0001558
PF00218,IGPS,BE0001558
PF01042,Ribonuc_L-PSP,BE0002076
PF02302,PTS_IIB,BE0001803
PF00282,Pyridoxal_deC,BE0003129
PF01182,Glucosamine_iso,BE0003130
PF00383,dCMP_cyt_deam_1,BE0001980
PF00171,Aldedh,BE0003131
PF01547,SBP_bac_1,BE0002032
PF02569,Pantoate_ligase,BE0004567
PF02581,TMP-TENI,BE0001562
PF00809,Pterin_bind,BE0003133
PF00809,Pterin_bind,BE0001974
PF00233,PDEase_I,BE0003134
PF00082,Peptidase_S8,BE0002397
PF01483,P_proprotein,BE0002397
PF16470,S8_pro-domain,BE0002397
PF03099,BPL_LplA_LipB,BE0004039
PF02585,PIG-L,BE0004040
PF02085,Cytochrom_CIII,BE0002929
PF00171,Aldedh,BE0004054
PF00873,ACR_tran,BE0001817
PF00115,COX1,BE0004055
PF00116,COX2,BE0004056
PF02790,COX2_TM,BE0004056
PF00704,Glyco_hydro_18,BE0003135
PF00048,IL8,BE0000946
PF01916,DS,BE0001149
PF08761,dUTPase_2,BE0003137
PF00565,SNase,BE0001977
PF00082,Peptidase_S8,BE0001936
PF09286,Pro-kuma_activ,BE0001936
PF00753,Lactamase_B,BE0003138
PF02502,LacAB_rpiB,BE0003139
PF00112,Peptidase_C1,BE0002135
PF08246,Inhibitor_I29,BE0002135
PF07476,MAAL_C,BE0002760
PF05034,MAAL_N,BE0002760
PF08534,Redoxin,BE0003140
PF01327,Pep_deformylase,BE0003141
PF00188,CAP,BE0003142
PF00117,GATase,BE0003143
PF01327,Pep_deformylase,BE0003144
PF00581,Rhodanese,BE0001705
PF06617,M-inducer_phosp,BE0001705
PF00079,Serpin,BE0003145
PF14681,UPRTase,BE0001973
PF00929,RNase_T,BE0001938
PF00215,OMPdecase,BE0001956
PF14681,UPRTase,BE0001963
PF08544,GHMP_kinases_C,BE0001574
PF00288,GHMP_kinases_N,BE0001574
PF00561,Abhydrolase_1,BE0001630
PF02253,PLA1,BE0002041
PF01747,ATP-sulfurylase,BE0003166
PF14306,PUA_2,BE0003166
PF01887,SAM_adeno_trans,BE0003167
